cruise;day;st;Longitude;Latitude;presion;depth;temp;sal;fluo;turb;par;oxig;PARsurf
ENVI;1;2;8.9145;42;-22;21.826;13.4167;35.7266;0.3116;3.1255;0.48705;2.2926;1026
ENVI;1;2;8.9145;42;-23;22.818;13.6355;35.6941;0.3055;2.3512;0.37712;2.2819;1081.7
ENVI;1;2;8.9145;42;-24;23.81;13.4459;35.7131;0.2911;2.7534;0.21296;2.2811;952.66
ENVI;1;2;8.9145;42;-25;24.802;13.2451;35.7214;0.2877;2.9967;0.1811;2.2689;1175.5
ENVI;1;2;8.9145;42;-26;25.794;13.1178;35.7189;0.2548;3.0898;0.19108;2.2444;1220.4
ENVI;1;2;8.9145;42;-27;26.786;12.9869;35.7173;0.2436;2.8886;0.14781;2.2208;1121.9
ENVI;1;2;8.9145;42;-28;27.778;12.8509;35.7207;0.2464;3.0407;0.118;2.2047;1217.6
ENVI;1;2;8.9145;42;-29;28.77;12.7924;35.7175;0.2376;3.0041;0.11007;2.1911;1228.2
ENVI;1;2;8.9145;42;-30;29.762;12.7535;35.7139;0.1797;2.6667;0.080017;2.1793;1240.6
ENVI;1;2;8.9145;42;-31;30.754;12.7026;35.7139;0.1555;2.6268;0.04737;2.1726;1242.7
ENVI;1;2;8.9145;42;-32;31.746;12.6584;35.7114;0.1634;2.838;0.015477;2.1679;1243.8
ENVI;1;2;8.9145;42;-33;32.738;12.5015;35.7116;0.1673;3.1189;0.00058363;2.1618;1207.6
ENVI;1;2;8.9145;42;-34;33.73;12.282;35.7048;0.1257;2.9441;-0.00000587;2.1521;925.26
ENVI;1;2;8.9145;42;-35;34.722;12.2044;35.7022;0.1103;3.1248;1.00E-12;2.1424;894.25
ENVI;1;2;8.9145;42;-36;35.714;12.1635;35.7003;0.1039;3.1316;1.00E-12;2.1343;1068
ENVI;1;2;8.9145;42;-37;36.706;12.2051;35.6977;0.1149;2.8069;1.00E-12;2.1171;1212.8
ENVI;1;2;8.9145;42;-38;37.698;12.2246;35.6961;0.1101;2.3129;1.00E-12;2.1041;1229.3
ENVI;1;2;8.9145;42;-39;38.69;12.1467;35.6977;0.1023;2.7134;1.00E-12;2.103;1226.3
ENVI;1;2;8.9145;42;-40;39.682;12.0781;35.6932;0.0922;2.9936;1.00E-12;2.1007;1233.1
ENVI;1;2;8.9145;42;-41;40.674;12.0718;35.6934;0.1038;3.2921;1.00E-12;2.0976;1241.5
ENVI;1;2;8.9145;42;-42;41.666;12.066;35.6932;0.1327;3.6295;1.00E-12;2.0919;1220.4
ENVI;1;2;8.9145;42;-43;42.658;12.0407;35.6914;0.1328;3.4319;1.00E-12;2.0842;1141
ENVI;1;2;8.9145;42;-44;43.65;12.0133;35.6908;0.1147;3.564;1.00E-12;2.0801;1217.6
ENVI;1;2;8.9145;42;-45;44.642;11.9588;35.6909;0.1094;3.1562;1.00E-12;2.0764;1206
ENVI;1;2;8.9145;42;-46;45.633;11.9297;35.6917;0.0963;3.4385;1.00E-12;2.0733;1169.3
ENVI;1;2;8.9145;42;-47;46.625;11.9096;35.6924;0.082;3.3208;1.00E-12;2.0694;1185
ENVI;1;2;8.9145;42;-48;47.617;11.9105;35.6932;0.0718;3.0981;1.00E-12;2.0636;1222
ENVI;1;2;8.9145;42;-49;48.609;11.9205;35.6905;0.0416;2.3677;1.00E-12;2.056;1253.9
ENVI;1;2;8.9145;42;-50;49.601;11.8699;35.6912;0.0253;2.2631;1.00E-12;2.0536;1234.2
ENVI;1;2;8.9145;42;-51;50.593;11.8151;35.6913;0.0363;2.5477;1.00E-12;2.0501;1174.3
ENVI;1;2;8.9145;42;-52;51.585;11.8113;35.691;0.0268;2.8695;1.00E-12;2.0462;1205.5
ENVI;1;2;8.9145;42;-53;52.577;11.8072;35.6919;0.0379;2.7533;1.00E-12;2.0418;1222.4
ENVI;1;2;8.9145;42;-54;53.569;11.8068;35.6925;0.0319;2.6836;1.00E-12;2.0385;1178.2
ENVI;1;2;8.9145;42;-55;54.561;11.8018;35.6935;0.0191;2.7642;1.00E-12;2.036;1059.2
ENVI;1;2;8.9145;42;-56;55.553;11.8045;35.6919;0.023;2.672;1.00E-12;2.0311;1214.8
ENVI;1;3;8.956;42;-6;5.953;13.5472;34.4786;1.511;1.3421;1.9286;2.4006;21.486
ENVI;1;3;8.956;42;-7;6.945;13.4777;35.1648;1.5322;1.1282;1.3528;2.4361;22.118
ENVI;1;3;8.956;42;-8;7.937;13.5155;35.2366;1.5743;1.219;1.1582;2.425;21.945
ENVI;1;3;8.956;42;-9;8.929;13.5203;35.2512;1.6078;1.1934;0.8976;2.4256;21.563
ENVI;1;3;8.956;42;-10;9.921;13.5235;35.2535;1.6478;1.1322;0.72114;2.424;20.613
ENVI;1;3;8.956;42;-11;10.913;13.5251;35.2584;1.6101;1.0888;0.608;2.4224;21.839
ENVI;1;3;8.956;42;-12;11.905;13.5112;35.2627;1.5212;1.154;0.53772;2.421;22.395
ENVI;1;3;8.956;42;-13;12.897;13.5157;35.2742;1.5206;1.1306;0.45986;2.4207;21.939
ENVI;1;3;8.956;42;-14;13.889;13.5234;35.2833;1.4965;1.1391;0.36884;2.4202;21.945
ENVI;1;3;8.956;42;-15;14.882;13.5275;35.2882;1.436;1.1403;0.29132;2.4194;22.061
ENVI;1;3;8.956;42;-16;15.874;13.5347;35.3103;1.3347;1.0446;0.25129;2.4179;21.927
ENVI;1;3;8.956;42;-17;16.866;13.5939;35.403;1.2954;1.1017;0.23109;2.417;22.016
ENVI;1;3;8.956;42;-18;17.858;13.6624;35.463;1.1139;1.1112;0.19416;2.4181;21.949
ENVI;1;3;8.956;42;-19;18.85;13.69;35.508;0.9285;1.1104;0.16053;2.4149;21.945
ENVI;1;3;8.956;42;-20;19.842;13.6902;35.5312;0.8914;1.0757;0.13559;2.4076;21.945
ENVI;1;3;8.956;42;-21;20.834;13.6954;35.5407;0.8163;1.0359;0.1149;2.404;21.945
ENVI;1;3;8.956;42;-22;21.826;13.7065;35.5523;0.7396;1.0459;0.099014;2.4013;22.049
ENVI;1;3;8.956;42;-23;22.818;13.7079;35.5589;0.6468;0.9876;0.087481;2.3976;23.914
ENVI;1;3;8.956;42;-24;23.81;13.7171;35.5644;0.7477;0.8666;0.069976;2.3941;21.917
ENVI;1;3;8.956;42;-25;24.802;13.7162;35.57;0.6301;0.9762;0.058402;2.393;21.945
ENVI;1;3;8.956;42;-26;25.794;13.7159;35.5782;0.5799;0.9391;0.047512;2.3906;23.164
ENVI;1;3;8.956;42;-27;26.786;13.7165;35.5826;0.5519;1.0654;0.038905;2.3898;23.897
ENVI;1;3;8.956;42;-28;27.778;13.7204;35.5918;0.5019;1.0984;0.033307;2.389;21.708
ENVI;1;3;8.956;42;-29;28.77;13.7212;35.606;0.498;1.112;0.02596;2.3874;23.06
ENVI;1;3;8.956;42;-30;29.762;13.7153;35.6161;0.4771;1.0846;0.018289;2.3845;23.924
ENVI;1;3;8.956;42;-31;30.754;13.6728;35.6293;0.4011;1.1001;0.011305;2.3799;22.679
ENVI;1;3;8.956;42;-32;31.746;13.6078;35.6427;0.3366;1.315;0.0051348;2.3715;23.193
ENVI;1;3;8.956;42;-33;32.738;13.5137;35.6742;0.3042;1.2388;0.00038715;2.3422;23.637
ENVI;1;3;8.956;42;-34;33.73;13.4615;35.6831;0.4122;0.9333;-2.06E-07;2.3144;21.839
ENVI;1;3;8.956;42;-35;34.722;13.455;35.6822;0.261;1.3981;1.00E-12;2.3105;21.945
ENVI;1;3;8.956;42;-36;35.714;13.4426;35.6813;0.2485;1.4407;1.00E-12;2.3066;21.945
ENVI;1;3;8.956;42;-37;36.706;13.4313;35.6815;0.2362;1.4781;1.00E-12;2.303;22.451
ENVI;1;3;8.956;42;-38;37.698;13.3953;35.6859;0.2187;1.4267;1.00E-12;2.2993;23.898
ENVI;1;3;8.956;42;-39;38.69;13.2531;35.6932;0.1946;1.4041;1.00E-12;2.2929;23.974
ENVI;1;3;8.956;42;-40;39.682;13.184;35.6968;0.1867;1.2275;1.00E-12;2.2811;23.939
ENVI;1;3;8.956;42;-41;40.674;13.1677;35.7017;0.1696;1.5154;1.00E-12;2.2703;23.94
ENVI;1;3;8.956;42;-42;41.666;13.1681;35.7034;0.1257;1.5426;1.00E-12;2.2588;23.94
ENVI;1;3;8.956;42;-43;42.658;13.1738;35.7052;0.1317;1.5701;1.00E-12;2.2491;23.94
ENVI;1;3;8.956;42;-44;43.65;13.177;35.7075;0.1158;1.6205;1.00E-12;2.2445;23.94
ENVI;1;3;8.956;42;-45;44.642;13.1347;35.7152;0.0896;1.8112;1.00E-12;2.2405;23.988
ENVI;1;3;8.956;42;-46;45.634;13.0746;35.7177;0.0823;1.9441;1.00E-12;2.2342;23.939
ENVI;1;3;8.956;42;-47;46.625;13.0036;35.7175;0.0911;2.0518;1.00E-12;2.2283;22.737
ENVI;1;3;8.956;42;-48;47.617;12.9441;35.7147;0.0978;2.0895;1.00E-12;2.223;21.948
ENVI;1;3;8.956;42;-49;48.609;12.8846;35.7135;0.0769;2.0278;1.00E-12;2.218;21.945
ENVI;1;3;8.956;42;-50;49.601;12.8286;35.7125;0.0672;2.0492;1.00E-12;2.2122;22.665
ENVI;1;3;8.956;42;-51;50.593;12.9338;35.7099;0.0684;1.5102;1.00E-12;2.1953;25.493
ENVI;1;3;8.956;42;-52;51.585;12.7836;35.7091;0.0877;1.5517;1.00E-12;2.1991;23.953
ENVI;1;3;8.956;42;-53;52.577;12.6784;35.7097;0.0456;1.7538;1.00E-12;2.1927;23.94
ENVI;1;3;8.956;42;-54;53.569;12.6509;35.7092;0.0272;1.9235;1.00E-12;2.1819;23.94
ENVI;1;3;8.956;42;-55;54.561;12.603;35.7094;0.0369;2.0378;1.00E-12;2.1764;23.94
ENVI;1;3;8.956;42;-56;55.553;12.439;35.7119;0.0532;2.1095;1.00E-12;2.1723;23.94
ENVI;1;3;8.956;42;-57;56.544;12.3748;35.7159;0.0212;2.0791;1.00E-12;2.1673;23.94
ENVI;1;3;8.956;42;-58;57.536;12.3294;35.7138;0.0112;2.1457;1.00E-12;2.1605;23.94
ENVI;1;3;8.956;42;-59;58.528;12.3586;35.7118;0.0042;1.9161;1.00E-12;2.1395;25.446
ENVI;1;3;8.956;42;-60;59.52;12.4955;35.7035;0.0523;1.2365;1.00E-12;2.1096;25.247
ENVI;1;3;8.956;42;-61;60.512;12.1351;35.7101;0.0541;1.647;1.00E-12;2.1231;22.407
ENVI;1;3;8.956;42;-62;61.504;12.0341;35.7096;0.0303;2.031;1.00E-12;2.1212;22.885
ENVI;1;3;8.956;42;-63;62.495;12.0009;35.7071;-0.0012;2.1121;1.00E-12;2.1137;24.28
ENVI;1;3;8.956;42;-64;63.487;12.0058;35.7046;-0.0235;1.7599;1.00E-12;2.0856;26.211
ENVI;1;3;8.956;42;-65;64.479;11.8119;35.6983;0.008;1.6484;1.00E-12;2.074;24.178
ENVI;1;3;8.956;42;-66;65.471;11.7383;35.6964;-0.0121;1.9522;1.00E-12;2.0665;23.942
ENVI;1;3;8.956;42;-67;66.463;11.7298;35.6941;-0.0373;1.8901;1.00E-12;2.056;24.375
ENVI;1;3;8.956;42;-68;67.455;11.7262;35.6925;-0.0377;1.7818;1.00E-12;2.045;25.987
ENVI;1;3;8.956;42;-69;68.446;11.7229;35.6917;-0.0403;1.8761;1.00E-12;2.0379;25.935
ENVI;1;3;8.956;42;-70;69.438;11.7248;35.6898;-0.0392;1.5437;1.00E-12;2.0282;25.935
ENVI;1;3;8.956;42;-71;70.43;11.7208;35.6888;-0.0343;1.4467;1.00E-12;2.0243;25.935
ENVI;1;3;8.956;42;-72;71.422;11.7171;35.6883;-0.0362;1.7021;1.00E-12;2.0225;25.935
ENVI;1;3;8.956;42;-73;72.414;11.7158;35.688;-0.0373;1.8641;1.00E-12;2.0218;25.856
ENVI;1;3;8.956;42;-74;73.406;11.7138;35.6877;-0.045;1.8463;1.00E-12;2.0207;24.219
ENVI;1;3;8.956;42;-75;74.397;11.7118;35.6874;-0.0503;1.8276;1.00E-12;2.0199;23.944
ENVI;1;3;8.956;42;-76;75.389;11.7106;35.6871;-0.0396;1.9333;1.00E-12;2.0192;25.499
ENVI;1;3;8.956;42;-77;76.381;11.7082;35.6866;-0.0338;2.0748;1.00E-12;2.0178;25.941
ENVI;1;3;8.956;42;-78;77.373;11.7074;35.6863;-0.0346;2.1048;1.00E-12;2.0172;26.157
ENVI;1;3;8.956;42;-79;78.364;11.7081;35.6855;-0.0404;1.6849;1.00E-12;2.0155;25.597
ENVI;1;3;8.956;42;-80;79.356;11.7036;35.6852;-0.0445;1.7039;1.00E-12;2.0154;23.915
ENVI;1;3;8.956;42;-81;80.348;11.7003;35.6848;-0.0357;2.0207;1.00E-12;2.015;23.94
ENVI;1;3;8.956;42;-82;81.34;11.6974;35.6843;-0.0262;2.2203;1.00E-12;2.0144;25.211
ENVI;1;3;8.956;42;-83;82.331;11.6982;35.6838;-0.0365;1.8544;1.00E-12;2.0134;27.323
ENVI;1;3;8.956;42;-84;83.323;11.6904;35.683;-0.0257;1.7681;1.00E-12;2.0133;23.736
ENVI;1;3;8.956;42;-85;84.315;11.6871;35.6827;-0.0385;2.1201;1.00E-12;2.0132;23.94
ENVI;1;3;8.956;42;-86;85.307;11.6861;35.6824;-0.039;2.2362;1.00E-12;2.0125;25.523
ENVI;1;3;8.956;42;-87;86.298;11.6824;35.6818;-0.0264;2.5361;1.00E-12;2.0124;26.027
ENVI;1;3;8.956;42;-88;87.29;11.6819;35.6814;-0.0215;3.073;1.00E-12;2.0117;26.748
ENVI;1;3;8.956;42;-89;88.282;11.6794;35.6812;-0.0198;3.3349;1.00E-12;2.0123;25.378
ENVI;1;4;9.207;42;-6;5.953;13.4305;31.4194;1.0089;0.5414;82.996;2.3296;1920.3
ENVI;1;4;9.207;42;-7;6.945;13.6597;35.5659;1.0016;0.5953;67.372;2.4467;1838.3
ENVI;1;4;9.207;42;-8;7.937;13.655;35.5051;1.1499;0.6345;56.673;2.4432;1824.5
ENVI;1;4;9.207;42;-9;8.929;13.6517;35.5084;1.2619;0.6276;50.028;2.4422;1817.5
ENVI;1;4;9.207;42;-10;9.921;13.6493;35.5116;1.3648;0.5896;44.901;2.4421;1829
ENVI;1;4;9.207;42;-11;10.913;13.6488;35.5124;1.4678;0.633;42.127;2.442;1845.6
ENVI;1;4;9.207;42;-12;11.905;13.6428;35.5187;1.6208;0.6328;40.594;2.4413;1855.6
ENVI;1;4;9.207;42;-13;12.897;13.6436;35.5203;1.659;0.6319;35.853;2.4407;1852.4
ENVI;1;4;9.207;42;-14;13.889;13.6449;35.5215;1.6343;0.6545;33.122;2.4388;1849
ENVI;1;4;9.207;42;-15;14.882;13.6479;35.5241;1.6297;0.6122;30.413;2.4381;1857.7
ENVI;1;4;9.207;42;-16;15.874;13.6506;35.5262;1.6324;0.6293;30.461;2.4376;1857.9
ENVI;1;4;9.207;42;-17;16.866;13.6513;35.5267;1.6574;0.5966;28.418;2.4371;1827.6
ENVI;1;4;9.207;42;-18;17.858;13.6542;35.5289;1.6586;0.6508;28.385;2.4364;1820.3
ENVI;1;4;9.207;42;-19;18.85;13.6566;35.5304;1.652;0.7015;25.523;2.4358;1838.2
ENVI;1;4;9.207;42;-20;19.842;13.6571;35.5306;1.6704;0.6106;23.977;2.4349;1860
ENVI;1;4;9.207;42;-21;20.834;13.6564;35.53;1.7222;0.5122;27.509;2.4342;1836.8
ENVI;1;4;9.207;42;-22;21.826;13.6593;35.5319;1.7461;0.5199;24.387;2.4346;1819.2
ENVI;1;4;9.207;42;-23;22.818;13.6589;35.532;1.6719;0.5917;22.19;2.4339;1824.6
ENVI;1;4;9.207;42;-24;23.81;13.6583;35.5313;1.6765;0.5589;20.645;2.4323;1843.8
ENVI;1;4;9.207;42;-25;24.802;13.6594;35.5326;1.7169;0.5115;20.357;2.4315;1816.8
ENVI;1;4;9.207;42;-26;25.794;13.664;35.5349;1.7252;0.5413;17.986;2.4314;1815.6
ENVI;1;4;9.207;42;-27;26.786;13.6665;35.5363;1.7247;0.5552;16.247;2.4319;1816.2
ENVI;1;4;9.207;42;-28;27.778;13.6725;35.5393;1.7039;0.5696;15.296;2.4315;1816
ENVI;1;4;9.207;42;-29;28.77;13.6743;35.54;1.7065;0.5827;15.026;2.4307;1817.5
ENVI;1;4;9.207;42;-30;29.762;13.675;35.5404;1.7082;0.5881;15.016;2.4294;1822.5
ENVI;1;4;9.207;42;-31;30.754;13.6769;35.5412;1.6893;0.5371;14.995;2.4279;1820.8
ENVI;1;4;9.207;42;-32;31.746;13.6828;35.5444;1.7376;0.6123;14.2;2.4283;1797
ENVI;1;4;9.207;42;-33;32.738;13.6924;35.549;1.6588;0.4631;12.146;2.4273;1816.3
ENVI;1;4;9.207;42;-34;33.73;13.6953;35.5508;1.6928;0.5404;10.719;2.4255;1777.4
ENVI;1;4;9.207;42;-35;34.722;13.6959;35.5509;1.6701;0.5455;9.3954;2.425;1759
ENVI;1;4;9.207;42;-36;35.714;13.6953;35.5505;1.6597;0.5684;8.4013;2.4248;1754.2
ENVI;1;4;9.207;42;-37;36.706;13.6938;35.5499;1.6552;0.5765;7.7441;2.424;1764.4
ENVI;1;4;9.207;42;-38;37.698;13.6979;35.552;1.6705;0.5648;7.3681;2.4236;1783.6
ENVI;1;4;9.207;42;-39;38.69;13.7056;35.5555;1.6628;0.5517;7.3365;2.4232;1799.2
ENVI;1;4;9.207;42;-40;39.682;13.7079;35.5568;1.6557;0.5034;7.1593;2.4231;1801.8
ENVI;1;4;9.207;42;-41;40.674;13.712;35.5591;1.6647;0.4928;6.3594;2.4227;1783.2
ENVI;1;4;9.207;42;-42;41.666;13.7158;35.5612;1.6259;0.5283;5.6858;2.4229;1791.4
ENVI;1;4;9.207;42;-43;42.658;13.7192;35.5629;1.5769;0.5144;5.075;2.4228;1819.4
ENVI;1;4;9.207;42;-44;43.65;13.7219;35.5647;1.6404;0.4728;4.244;2.4223;1787.9
ENVI;1;4;9.207;42;-45;44.642;13.7285;35.5685;1.5742;0.5079;3.7297;2.4214;1781.4
ENVI;1;4;9.207;42;-46;45.634;13.7323;35.571;1.5649;0.546;3.3781;2.4206;1785.8
ENVI;1;4;9.207;42;-47;46.625;13.7405;35.5759;1.5234;0.5289;3.1105;2.4203;1795
ENVI;1;4;9.207;42;-48;47.617;13.7611;35.5888;1.4899;0.5186;2.9188;2.42;1804.8
ENVI;1;4;9.207;42;-49;48.609;13.7706;35.5949;1.3961;0.5082;2.7876;2.4195;1813.5
ENVI;1;4;9.207;42;-50;49.601;13.762;35.5892;1.3532;0.4504;2.7959;2.417;1823.7
ENVI;1;4;9.207;42;-51;50.593;13.7754;35.5981;1.4833;0.4222;2.4171;2.4155;1828.9
ENVI;1;4;9.207;42;-52;51.585;13.7937;35.6101;1.3683;0.4298;2.0637;2.4178;1806.3
ENVI;1;4;9.207;42;-53;52.577;13.795;35.6117;1.1884;0.5033;1.861;2.4163;1780
ENVI;1;4;9.207;42;-54;53.569;13.7971;35.614;1.1101;0.4762;1.7482;2.4141;1783.7
ENVI;1;4;9.207;42;-55;54.561;13.7992;35.6169;1.0761;0.45;1.6705;2.413;1800.5
ENVI;1;4;9.207;42;-56;55.553;13.8001;35.6183;1.0338;0.4294;1.6013;2.4118;1816.4
ENVI;1;4;9.207;42;-57;56.544;13.798;35.6161;1.0826;0.4031;1.5596;2.4087;1825.2
ENVI;1;4;9.207;42;-58;57.536;13.8022;35.6227;1.1192;0.4043;1.3679;2.4083;1801.6
ENVI;1;4;9.207;42;-59;58.528;13.8001;35.6273;1.0059;0.4043;1.2118;2.4078;1809.8
ENVI;1;4;9.207;42;-60;59.52;13.7955;35.6319;0.8479;0.4347;1.0997;2.4065;1826.7
ENVI;1;4;9.207;42;-61;60.512;13.7937;35.6327;0.849;0.4252;1.0376;2.405;1820.4
ENVI;1;4;9.207;42;-62;61.504;13.7823;35.6367;0.8194;0.4111;0.98417;2.4039;1799.7
ENVI;1;4;9.207;42;-63;62.495;13.7763;35.6382;0.7743;0.4168;0.93004;2.4025;1790.1
ENVI;1;4;9.207;42;-64;63.487;13.7728;35.6377;0.7182;0.4233;0.87315;2.4002;1806.3
ENVI;1;4;9.207;42;-65;64.479;13.7629;35.6392;0.7444;0.3648;0.83412;2.3977;1839.1
ENVI;1;4;9.207;42;-66;65.471;13.7575;35.6395;0.7228;0.3635;0.77671;2.3973;1822.1
ENVI;1;4;9.207;42;-67;66.463;13.7538;35.6391;0.7025;0.3703;0.61313;2.3961;1843.5
ENVI;1;4;9.207;42;-68;67.455;13.7441;35.6391;0.712;0.3992;0.55568;2.3959;1795.8
ENVI;1;4;9.207;42;-69;68.446;13.7233;35.6405;0.6516;0.4168;0.5189;2.3954;1782.7
ENVI;1;4;9.207;42;-70;69.438;13.7131;35.6412;0.6482;0.4121;0.48649;2.3949;1783.3
ENVI;1;4;9.207;42;-71;70.43;13.7023;35.6453;0.6298;0.3873;0.45883;2.3936;1796.7
ENVI;1;4;9.207;42;-72;71.422;13.6984;35.6496;0.6179;0.3821;0.43368;2.3925;1817.8
ENVI;1;4;9.207;42;-73;72.414;13.696;35.6539;0.5695;0.3684;0.42029;2.3917;1837.7
ENVI;1;4;9.207;42;-74;73.405;13.6933;35.6564;0.5365;0.3534;0.42163;2.3904;1850.8
ENVI;1;4;9.207;42;-75;74.397;13.7071;35.6474;0.5627;0.3194;0.38224;2.3919;1849.1
ENVI;1;4;9.207;42;-76;75.389;13.7079;35.6508;0.752;0.344;0.31164;2.3927;1824.5
ENVI;1;4;9.207;42;-77;76.381;13.7104;35.657;0.6284;0.3419;0.27784;2.3914;1820.3
ENVI;1;4;9.207;42;-78;77.372;13.6958;35.6751;0.5143;0.329;0.26063;2.3907;1831.3
ENVI;1;4;9.207;42;-79;78.364;13.6981;35.6769;0.4679;0.3287;0.24577;2.3896;1841.9
ENVI;1;4;9.207;42;-80;79.356;13.6994;35.6782;0.4388;0.3363;0.23283;2.3891;1850
ENVI;1;4;9.207;42;-81;80.348;13.7003;35.6781;0.4438;0.3159;0.22966;2.3879;1850.4
ENVI;1;4;9.207;42;-82;81.34;13.7012;35.6786;0.4449;0.3023;0.2298;2.3861;1849.1
ENVI;1;4;9.207;42;-83;82.331;13.7013;35.6799;0.4562;0.3061;0.21923;2.3862;1858.5
ENVI;1;4;9.207;42;-84;83.323;13.7014;35.6809;0.46;0.3259;0.20448;2.386;1869
ENVI;1;4;9.207;42;-85;84.315;13.7012;35.6813;0.4287;0.2748;0.18831;2.3859;1856.9
ENVI;1;4;9.207;42;-86;85.306;13.6958;35.6864;0.4408;0.3142;0.1716;2.3861;1843.3
ENVI;1;4;9.207;42;-87;86.298;13.6785;35.6959;0.4338;0.3187;0.15739;2.386;1845.9
ENVI;1;4;9.207;42;-88;87.29;13.6884;35.6876;0.369;0.2537;0.12561;2.3842;1878.2
ENVI;1;4;9.207;42;-89;88.282;13.6743;35.6932;0.3891;0.2861;0.10681;2.3841;1843.5
ENVI;1;4;9.207;42;-90;89.273;13.6521;35.6955;0.3903;0.2919;0.10174;2.3833;1832.2
ENVI;1;4;9.207;42;-91;90.265;13.6507;35.6953;0.3956;0.294;0.099168;2.3831;1831.4
ENVI;1;4;9.207;42;-92;91.257;13.6467;35.6947;0.3503;0.2757;0.094306;2.3821;1835.2
ENVI;1;4;9.207;42;-93;92.249;13.6308;35.6927;0.3458;0.2685;0.089389;2.3813;1842.3
ENVI;1;4;9.207;42;-94;93.24;13.6216;35.692;0.3305;0.2468;0.086671;2.3803;1851.2
ENVI;1;4;9.207;42;-95;94.232;13.6107;35.6912;0.3253;0.2793;0.083741;2.3796;1859.5
ENVI;1;4;9.207;42;-96;95.224;13.6038;35.691;0.3199;0.3714;0.077583;2.3788;1868
ENVI;1;4;9.207;42;-97;96.215;13.6189;35.6905;0.3318;0.2287;0.067468;2.3791;1855.4
ENVI;1;4;9.207;42;-98;97.207;13.6116;35.6914;0.3359;0.268;0.041325;2.3799;1824
ENVI;1;4;9.207;42;-99;98.199;13.6164;35.6911;0.3186;0.2878;0.039195;2.3795;1823.3
ENVI;1;4;9.207;42;-100;99.191;13.5676;35.6952;0.3059;0.2734;0.036674;2.3789;1827.5
ENVI;1;4;9.207;42;-101;100.182;13.5225;35.7028;0.2942;0.257;0.034777;2.3779;1838.2
ENVI;1;4;9.207;42;-102;101.174;13.5151;35.7042;0.2697;0.2548;0.029729;2.3755;1852.1
ENVI;1;4;9.207;42;-103;102.165;13.5054;35.7061;0.2374;0.2519;0.032927;2.3726;1867.8
ENVI;1;4;9.207;42;-104;103.157;13.4811;35.7079;0.1824;0.2517;0.039115;2.3651;1885.4
ENVI;1;4;9.207;42;-105;104.149;13.4916;35.7057;0.2065;0.2319;0.036358;2.336;1892.3
ENVI;1;4;9.207;42;-106;105.14;13.5101;35.7033;0.2581;0.2333;0.020708;2.3343;1884.1
ENVI;1;4;9.207;42;-107;106.132;13.4959;35.7045;0.2026;0.2432;0.012753;2.3391;1864.9
ENVI;1;4;9.207;42;-108;107.123;13.3753;35.7227;0.188;0.2433;0.0079576;2.3365;1865.5
ENVI;1;4;9.207;42;-109;108.115;13.365;35.7231;0.1768;0.2608;0.0063493;2.3308;1875.6
ENVI;1;4;9.207;42;-110;109.107;13.3489;35.7241;0.0903;0.2819;0.0058748;2.3195;1880.8
ENVI;1;4;9.207;42;-111;110.098;13.3092;35.7278;0.053;0.306;0.0059195;2.3057;1880.1
ENVI;1;4;9.207;42;-112;111.09;13.295;35.7283;0.0397;0.3239;0.0049912;2.2928;1876.1
