cruise;day;st;Longitude;Latitude;presion;depth;temp;sal;fluo;turb;par;oxig;PARsurf
ENVIII;7;31;9.0395;42;-108;107.124;12.0461;35.639;-0.0319;1.1783;1.00E-12;5.73418;489.93
ENVIII;7;31;9.0395;42;-109;108.115;12.0438;35.6389;-0.0441;1.178;1.00E-12;5.72349;490.81
ENVIII;7;31;9.0395;42;-110;109.107;12.0412;35.6383;-0.0351;1.2727;1.00E-12;5.70477;490.99
ENVIII;7;31;9.0395;42;-111;110.098;12.027;35.6377;-0.0239;1.4475;1.00E-12;5.67382;490.24
ENVIII;7;31;9.0395;42;-112;111.09;12.0204;35.6373;-0.0349;1.7049;1.00E-12;5.52752;491.57
ENVIII;7;31;9.0395;42;-113;112.082;12.0186;35.6373;-0.0208;1.7982;1.00E-12;5.50713;491.13
ENVIII;7;31;9.0395;42;-114;113.073;12.0185;35.6372;-0.0256;1.973;1.00E-12;5.45368;491.89
ENVIII;7;31;9.0395;42;-115;114.065;12.0182;35.6371;-0.0232;2.0764;1.00E-12;5.47541;492.35
ENVIII;7;31;9.0395;42;-116;115.056;12.0186;35.6372;-0.0151;2.0634;1.00E-12;5.47783;492.09
ENVIII;7;31;9.0395;42;-117;116.048;12.0188;35.6371;-0.0412;2.0634;1.00E-12;5.4823;491.48
ENVIII;7;31;9.0395;42;-118;117.039;12.0197;35.6373;-0.0341;2.2001;1.00E-12;5.48539;489.35
ENVIII;7;31;9.0395;42;-119;118.031;12.0202;35.6372;-0.0387;2.3531;1.00E-12;5.48161;489.08
ENVIII;7;31;9.0395;42;-120;119.023;12.0204;35.6372;0.0009;2.3856;1.00E-12;5.50398;490.78
ENVIII;7;31;9.0395;42;-121;120.014;12.0211;35.6373;-0.0235;2.3792;1.00E-12;5.52019;492.66
ENVIII;7;31;9.0395;42;-122;121.006;12.0213;35.6373;-0.0345;2.2965;1.00E-12;5.52869;492.77
ENVIII;7;31;9.0395;42;-123;121.997;12.0212;35.6373;-0.0261;2.3134;1.00E-12;5.49947;491.44
ENVIII;7;31;9.0395;42;-124;122.989;12.0211;35.6371;-0.0241;2.32;1.00E-12;5.4993;492.58
ENVIII;7;31;9.0395;42;-125;123.98;12.0217;35.6372;-0.0248;2.3634;1.00E-12;5.49949;492.55
ENVIII;7;31;9.0395;42;-126;124.972;12.0223;35.639;-0.013;1.8456;1.00E-12;5.52459;492.86
ENVIII;7;32;9.1246;42;-3;2.976;14.5994;35.7051;7.0868;0.6359;428.96;7.35975;685.62
ENVIII;7;32;9.1246;42;-4;3.969;14.2159;35.6149;7.3043;0.6913;303.57;8.26837;565.61
ENVIII;7;32;9.1246;42;-5;4.961;14.2546;35.614;8.0571;0.7775;247.95;8.15048;572.71
ENVIII;7;32;9.1246;42;-6;5.953;14.2309;35.6154;7.7202;0.6808;177.52;8.27567;667.55
ENVIII;7;32;9.1246;42;-7;6.945;14.228;35.6135;8.2491;0.6645;123.65;8.25053;590.18
ENVIII;7;32;9.1246;42;-8;7.937;14.1231;35.6181;6.6777;0.675;93.04;8.26921;574.25
ENVIII;7;32;9.1246;42;-9;8.929;13.9945;35.619;6.3477;0.6114;73.891;8.03631;603.57
ENVIII;7;32;9.1246;42;-10;9.921;13.9068;35.6234;5.8587;0.6;55.241;7.91347;570.36
ENVIII;7;32;9.1246;42;-11;10.913;13.9561;35.6212;6.0478;0.5952;42.958;7.76634;570.16
ENVIII;7;32;9.1246;42;-12;11.905;13.9809;35.6202;4.7143;0.5538;36.318;7.82413;570.85
ENVIII;7;32;9.1246;42;-13;12.897;13.9247;35.6211;4.5587;0.5666;28.622;7.89145;572.57
ENVIII;7;32;9.1246;42;-14;13.89;13.8222;35.6218;4.2369;0.5309;22.96;7.76564;572.4
ENVIII;7;32;9.1246;42;-15;14.882;13.6;35.6247;3.5682;0.5034;18.617;7.67484;573.49
ENVIII;7;32;9.1246;42;-16;15.874;13.4237;35.6305;2.3258;0.4099;15.811;7.45032;572.23
ENVIII;7;32;9.1246;42;-17;16.866;13.2426;35.6349;2.0559;0.3951;13.63;7.32409;572.22
ENVIII;7;32;9.1246;42;-18;17.858;13.157;35.6354;1.5431;0.3526;11.988;7.21608;572.56
ENVIII;7;32;9.1246;42;-19;18.85;13.1128;35.6363;1.4297;0.3404;10.489;7.14711;572.18
ENVIII;7;32;9.1246;42;-20;19.842;13.0916;35.6382;1.26;0.3094;9.3016;7.14198;573.94
ENVIII;7;32;9.1246;42;-21;20.834;13.0477;35.6413;1.3732;0.3193;8.4007;7.15113;573.92
ENVIII;7;32;9.1246;42;-22;21.826;13.0009;35.6419;1.0536;0.3261;7.51;7.11514;574.6
ENVIII;7;32;9.1246;42;-23;22.818;12.9925;35.6428;1.1075;0.3184;6.6284;7.10936;573.35
ENVIII;7;32;9.1246;42;-24;23.81;12.9353;35.6403;0.8886;0.2788;5.8916;7.0975;574.14
ENVIII;7;32;9.1246;42;-25;24.802;12.8887;35.6415;0.7133;0.2685;5.2816;7.06135;573.9
ENVIII;7;32;9.1246;42;-26;25.794;12.8785;35.6425;0.7038;0.2608;4.8551;7.03437;575.9
ENVIII;7;32;9.1246;42;-27;26.786;12.8522;35.6434;0.6736;0.2529;4.4704;7.03026;574.88
ENVIII;7;32;9.1246;42;-28;27.778;12.8322;35.6436;0.6598;0.2677;3.9518;7.00932;574.88
ENVIII;7;32;9.1246;42;-29;28.77;12.7964;35.6436;0.5528;0.2421;3.555;6.99953;576.09
ENVIII;7;32;9.1246;42;-30;29.762;12.7866;35.6431;0.5505;0.246;3.3106;6.97184;576.55
ENVIII;7;32;9.1246;42;-31;30.754;12.7708;35.6421;0.5249;0.2637;3.0726;6.96324;575.89
ENVIII;7;32;9.1246;42;-32;31.746;12.7383;35.6415;0.4883;0.2293;2.787;6.9416;575.63
ENVIII;7;32;9.1246;42;-33;32.738;12.7305;35.6414;0.4347;0.2219;2.5089;6.94545;573.68
ENVIII;7;32;9.1246;42;-34;33.73;12.7064;35.6388;0.3971;0.2055;2.3082;6.94427;576.73
ENVIII;7;32;9.1246;42;-35;34.722;12.6529;35.6367;0.3886;0.2184;2.1499;6.95641;576.52
ENVIII;7;32;9.1246;42;-36;35.714;12.6295;35.6354;0.3957;0.2283;2.0115;6.92603;576.36
ENVIII;7;32;9.1246;42;-37;36.706;12.6172;35.6339;0.3954;0.2279;1.8219;6.91193;576.1
ENVIII;7;32;9.1246;42;-38;37.698;12.6069;35.6326;0.3308;0.2275;1.648;6.89056;577.51
ENVIII;7;32;9.1246;42;-39;38.69;12.5477;35.6284;0.3151;0.2356;1.5222;6.86799;578
ENVIII;7;32;9.1246;42;-40;39.682;12.5114;35.6293;0.2759;0.2208;1.4368;6.80104;576.37
ENVIII;7;32;9.1246;42;-41;40.674;12.5114;35.6292;0.2497;0.2323;1.3369;6.70798;575.58
ENVIII;7;32;9.1246;42;-42;41.666;12.5123;35.6288;0.2627;0.2326;1.2094;6.72086;574.59
ENVIII;7;32;9.1246;42;-43;42.658;12.4841;35.6267;0.2234;0.2339;1.0991;6.72647;576.92
ENVIII;7;32;9.1246;42;-44;43.65;12.4563;35.6267;0.2688;0.2459;1.0175;6.73472;602.04
ENVIII;7;32;9.1246;42;-45;44.642;12.4348;35.625;0.1996;0.2474;0.9647;6.69208;578.51
ENVIII;7;32;9.1246;42;-46;45.633;12.402;35.6232;0.1946;0.2651;0.90638;6.62293;576.23
ENVIII;7;32;9.1246;42;-47;46.626;12.3522;35.6231;0.1673;0.2447;0.82712;6.58266;576.17
ENVIII;7;32;9.1246;42;-48;47.617;12.338;35.6242;0.1494;0.2397;0.7545;6.54289;574.47
ENVIII;7;32;9.1246;42;-49;48.609;12.3315;35.6246;0.1387;0.2387;0.69148;6.54182;574.7
ENVIII;7;32;9.1246;42;-50;49.601;12.3271;35.6245;0.1231;0.2385;0.64231;6.57348;576.25
ENVIII;7;32;9.1246;42;-51;50.593;12.3226;35.6237;0.1137;0.2335;0.60282;6.62797;577.06
ENVIII;7;32;9.1246;42;-52;51.585;12.3084;35.6227;0.1074;0.2333;0.56209;6.65697;576.57
ENVIII;7;32;9.1246;42;-53;52.577;12.2931;35.6222;0.114;0.2371;0.51722;6.64767;576.18
ENVIII;7;32;9.1246;42;-54;53.569;12.2841;35.6217;0.091;0.2304;0.47278;6.6698;577.23
ENVIII;7;32;9.1246;42;-55;54.561;12.2633;35.621;0.0748;0.2224;0.43144;6.72291;577.2
ENVIII;7;32;9.1246;42;-56;55.553;12.247;35.6242;0.0429;0.2271;0.40321;6.76484;577.14
ENVIII;7;32;9.1246;42;-57;56.544;12.2472;35.6271;0.0188;0.2235;0.37942;6.823;581.64
ENVIII;7;32;9.1246;42;-58;57.536;12.249;35.6277;0.0144;0.2216;0.35539;6.85349;714.18
ENVIII;7;32;9.1246;42;-59;58.528;12.2511;35.629;0.0022;0.215;0.33209;6.86924;602.77
ENVIII;7;32;9.1246;42;-60;59.52;12.2517;35.6295;-0.0093;0.2056;0.30661;6.85562;575.31
ENVIII;7;32;9.1246;42;-61;60.512;12.2517;35.6294;-0.0084;0.2026;0.27932;6.84681;574.66
ENVIII;7;32;9.1246;42;-62;61.504;12.2517;35.6299;-0.0133;0.2036;0.25494;6.84994;576.75
ENVIII;7;32;9.1246;42;-63;62.495;12.2518;35.6303;-0.0194;0.2147;0.23545;6.84249;664.42
ENVIII;7;32;9.1246;42;-64;63.487;12.2518;35.6307;-0.0215;0.2191;0.22147;6.82845;809.23
ENVIII;7;32;9.1246;42;-65;64.479;12.2517;35.6312;-0.0224;0.2112;0.21348;6.81959;588.37
ENVIII;7;32;9.1246;42;-66;65.471;12.2516;35.6313;-0.0329;0.2082;0.20163;6.82682;575.86
ENVIII;7;32;9.1246;42;-67;66.463;12.2515;35.6315;-0.004;0.2113;0.18221;6.82107;577.49
ENVIII;7;32;9.1246;42;-68;67.455;12.2513;35.6326;-0.0346;0.2027;0.16142;6.821;578.35
ENVIII;7;32;9.1246;42;-69;68.447;12.2509;35.6366;-0.0456;0.2028;0.14607;6.81222;577.03
ENVIII;7;32;9.1246;42;-70;69.438;12.2536;35.6403;-0.0222;0.2078;0.13699;6.81416;729.02
ENVIII;7;32;9.1246;42;-71;70.43;12.2584;35.6438;-0.0207;0.219;0.12671;6.77253;1122.8
ENVIII;7;32;9.1246;42;-72;71.422;12.2635;35.6471;-0.0506;0.205;0.11819;6.74447;663.21
ENVIII;7;32;9.1246;42;-73;72.414;12.2711;35.6524;-0.068;0.2101;0.1111;6.7262;592.63
ENVIII;7;32;9.1246;42;-74;73.406;12.2721;35.6543;-0.0695;0.2029;0.10303;6.72078;832.63
ENVIII;7;32;9.1246;42;-75;74.397;12.2726;35.6556;-0.0817;0.1975;0.091318;6.69452;590.23
ENVIII;7;32;9.1246;42;-76;75.389;12.2709;35.6559;-0.0456;0.1936;0.080837;6.68677;577.62
ENVIII;7;32;9.1246;42;-77;76.381;12.2704;35.6558;-0.0677;0.1949;0.077198;6.68512;875.72
ENVIII;7;32;9.1246;42;-78;77.372;12.2688;35.6559;-0.0729;0.2292;0.06995;6.66394;1012.7
ENVIII;7;32;9.1246;42;-79;78.364;12.268;35.6561;-0.0804;0.2098;0.066418;6.6697;609.08
ENVIII;7;32;9.1246;42;-80;79.356;12.2648;35.656;-0.0797;0.1923;0.060597;6.68158;586.44
ENVIII;7;32;9.1246;42;-81;80.348;12.2636;35.6562;-0.0344;0.1967;0.053879;6.67095;999.97
ENVIII;7;32;9.1246;42;-82;81.34;12.2612;35.6563;-0.0661;0.1967;0.048761;6.65348;670.56
ENVIII;7;32;9.1246;42;-83;82.331;12.2592;35.6575;-0.0803;0.2218;0.041947;6.66846;571.66
ENVIII;7;32;9.1246;42;-84;83.323;12.2577;35.6585;-0.0828;0.2119;0.038172;6.64222;929.05
ENVIII;7;32;9.1246;42;-85;84.315;12.2573;35.6588;-0.0852;0.2083;0.031856;6.64339;1099.5
ENVIII;7;32;9.1246;42;-86;85.307;12.2568;35.6592;-0.0909;0.197;0.029955;6.64211;637.91
ENVIII;7;32;9.1246;42;-87;86.298;12.2564;35.6595;-0.0857;0.2007;0.028073;6.62747;578.6
ENVIII;7;32;9.1246;42;-88;87.29;12.2558;35.6598;-0.091;0.1987;0.022573;6.61206;579.1
ENVIII;7;32;9.1246;42;-89;88.282;12.2554;35.6603;-0.0935;0.2031;0.017983;6.61851;578.83
ENVIII;7;32;9.1246;42;-90;89.273;12.2524;35.6608;-0.0932;0.207;0.01337;6.60715;579.27
ENVIII;7;32;9.1246;42;-91;90.265;12.2506;35.661;-0.095;0.2044;0.0068052;6.60173;578.56
ENVIII;7;32;9.1246;42;-92;91.257;12.2499;35.6612;-0.0935;0.2115;0.0031507;6.60179;579.1
ENVIII;7;32;9.1246;42;-93;92.249;12.2478;35.6615;-0.0978;0.2197;0.00098724;6.59239;654.75
ENVIII;7;32;9.1246;42;-94;93.24;12.2448;35.6617;-0.0982;0.205;0.0002876;6.59562;681.75
ENVIII;7;32;9.1246;42;-95;94.232;12.2421;35.6621;-0.0935;0.2088;0.00003692;6.59009;581.88
ENVIII;7;32;9.1246;42;-96;95.224;12.2412;35.662;-0.0945;0.2062;7.71E-07;6.56773;585.42
ENVIII;7;32;9.1246;42;-97;96.215;12.2398;35.6623;-0.0939;0.2407;1.00E-12;6.57873;701.72
ENVIII;7;32;9.1246;42;-98;97.207;12.2391;35.6624;-0.0935;0.2356;1.00E-12;6.58174;584.69
ENVIII;7;32;9.1246;42;-99;98.199;12.2269;35.6624;-0.0964;0.2121;1.00E-12;6.57435;578.26
ENVIII;7;32;9.1246;42;-100;99.19;12.2117;35.6629;-0.1021;0.2229;1.00E-12;6.55596;717.39
ENVIII;7;32;9.1246;42;-101;100.182;12.2059;35.6634;-0.092;0.2317;1.00E-12;6.54584;1012.2
ENVIII;7;32;9.1246;42;-102;101.174;12.1988;35.6635;-0.1074;0.2358;1.00E-12;6.51831;631.12
ENVIII;7;32;9.1246;42;-103;102.165;12.193;35.6634;-0.0984;0.2332;1.00E-12;6.49059;576.75
ENVIII;7;32;9.1246;42;-104;103.157;12.1879;35.6639;-0.0943;0.2391;1.00E-12;6.48822;594.13
ENVIII;7;32;9.1246;42;-105;104.149;12.19;35.6636;-0.1019;0.2389;1.00E-12;6.48483;1006.4
ENVIII;7;32;9.1246;42;-106;105.14;12.1883;35.6635;-0.0929;0.2335;1.00E-12;6.48229;825.26
ENVIII;7;32;9.1246;42;-107;106.132;12.1876;35.6635;-0.0916;0.2382;1.00E-12;6.48591;578.48
ENVIII;7;32;9.1246;42;-108;107.124;12.1895;35.6636;-0.0904;0.2463;1.00E-12;6.50079;576.62
ENVIII;7;32;9.1246;42;-109;108.115;12.1903;35.6636;-0.0916;0.2486;1.00E-12;6.47848;795.33
ENVIII;7;32;9.1246;42;-110;109.107;12.1843;35.6638;-0.0951;0.2456;1.00E-12;6.47361;1152.3
ENVIII;7;32;9.1246;42;-111;110.098;12.1796;35.6642;-0.096;0.2463;1.00E-12;6.4851;1154.9
ENVIII;7;32;9.1246;42;-112;111.09;12.1761;35.6646;-0.088;0.2515;1.00E-12;6.47108;681.52
ENVIII;7;32;9.1246;42;-113;112.082;12.1751;35.6646;-0.088;0.2476;1.00E-12;6.447;571.02
ENVIII;7;32;9.1246;42;-114;113.073;12.1749;35.6647;-0.0936;0.2513;1.00E-12;6.45928;639
ENVIII;7;32;9.1246;42;-115;114.065;12.1749;35.6645;-0.0873;0.3102;1.00E-12;6.4761;991.57
ENVIII;7;32;9.1246;42;-116;115.056;12.1712;35.6642;-0.0903;0.2805;1.00E-12;6.45765;1026
ENVIII;7;32;9.1246;42;-117;116.048;12.1511;35.6639;-0.0882;0.2861;1.00E-12;6.42505;649.9
ENVIII;7;32;9.1246;42;-118;117.04;12.1402;35.6642;-0.0827;0.3412;1.00E-12;6.37784;575.52
ENVIII;7;32;9.1246;42;-119;118.031;12.1342;35.6632;-0.0825;0.3446;1.00E-12;6.36207;629.17
ENVIII;7;32;9.1246;42;-120;119.023;12.1164;35.6621;-0.082;0.4056;1.00E-12;6.34226;899.51
ENVIII;7;32;9.1246;42;-121;120.014;12.0966;35.6616;-0.088;0.5879;1.00E-12;6.32572;586.64
ENVIII;7;32;9.1246;42;-122;121.006;12.0847;35.6607;-0.0799;0.713;1.00E-12;6.33204;661.21
ENVIII;7;32;9.1246;42;-123;121.997;12.0797;35.6607;-0.0805;0.9752;1.00E-12;6.33527;879.96
ENVIII;7;32;9.1246;42;-124;122.989;12.079;35.6605;-0.0741;1.1726;1.00E-12;6.3104;629.58
ENVIII;7;32;9.1246;42;-125;123.98;12.079;35.6604;-0.0762;1.177;1.00E-12;6.29899;589.11
ENVIII;7;32;9.1246;42;-126;124.972;12.0789;35.6603;-0.0754;1.2336;1.00E-12;6.29946;875.73
ENVIII;7;32;9.1246;42;-127;125.964;12.079;35.6602;-0.0604;1.2967;1.00E-12;6.29989;711.25
ENVIII;7;32;9.1246;42;-128;126.955;12.079;35.6602;-0.0684;1.2857;1.00E-12;6.31489;585.96
ENVIII;7;32;9.1246;42;-129;127.947;12.0789;35.6602;-0.0625;1.3333;1.00E-12;6.28274;722.09
ENVIII;7;32;9.1246;42;-130;128.938;12.079;35.6601;-0.0726;1.3445;1.00E-12;6.29896;583.45
ENVIII;7;32;9.1246;42;-131;129.93;12.0791;35.6601;-0.0708;1.3321;1.00E-12;6.30233;703.52
ENVIII;7;32;9.1246;42;-132;130.921;12.079;35.66;-0.0593;1.3486;1.00E-12;6.29126;572.54
ENVIII;7;32;9.1246;42;-133;131.913;12.079;35.6601;-0.0704;1.381;1.00E-12;6.29595;707.29
ENVIII;7;32;9.1246;42;-134;132.904;12.0792;35.66;-0.0617;1.4335;1.00E-12;6.29488;1064.3
ENVIII;7;32;9.1246;42;-135;133.896;12.0791;35.66;-0.0573;1.396;1.00E-12;6.29471;586.76
ENVIII;7;32;9.1246;42;-136;134.887;12.0792;35.6599;-0.0579;1.3546;1.00E-12;6.31266;606.41
ENVIII;7;32;9.1246;42;-137;135.878;12.0794;35.66;-0.0635;1.4359;1.00E-12;6.31399;804.59
ENVIII;7;32;9.1246;42;-138;136.87;12.0793;35.6599;-0.0619;1.4728;1.00E-12;6.30837;634.53
ENVIII;7;32;9.1246;42;-139;137.862;12.0794;35.6599;-0.0618;1.4122;1.00E-12;6.29625;569.7
ENVIII;7;32;9.1246;42;-140;138.853;12.0796;35.6599;-0.0527;1.5088;1.00E-12;6.30488;579.96
ENVIII;7;32;9.1246;42;-141;139.844;12.0796;35.6599;-0.0668;1.5894;1.00E-12;6.29897;660.12
ENVIII;7;32;9.1246;42;-142;140.836;12.0796;35.6598;-0.0589;1.6831;1.00E-12;6.28476;591.83
ENVIII;7;32;9.1246;42;-143;141.827;12.0797;35.6598;-0.0625;1.1471;1.00E-12;6.27878;575.63
ENVIII;7;4;9.207;42;-4;3.968;14.9634;35.7351;4.0836;0.6569;433.51;7.01668;842.32
ENVIII;7;4;9.207;42;-5;4.961;14.757;35.6078;3.9724;0.6863;320.37;8.59549;660.14
ENVIII;7;4;9.207;42;-6;5.953;14.7367;35.6091;4.4184;0.6639;252.38;8.58876;650.26
ENVIII;7;4;9.207;42;-7;6.945;14.7082;35.6096;6.036;0.7006;189.4;8.57492;652.81
ENVIII;7;4;9.207;42;-8;7.937;14.6918;35.6093;6.6698;0.7079;149.9;8.56327;654.27
ENVIII;7;4;9.207;42;-9;8.929;14.6687;35.6095;6.8322;0.686;115.39;8.56459;653.85
ENVIII;7;4;9.207;42;-10;9.921;14.6595;35.6093;7.2723;0.7096;92.545;8.56129;650.21
ENVIII;7;4;9.207;42;-11;10.913;14.6528;35.609;6.9692;0.6534;74.909;8.51977;649.89
ENVIII;7;4;9.207;42;-12;11.905;14.6399;35.6089;6.7194;0.6727;58.243;8.5212;683.74
ENVIII;7;4;9.207;42;-13;12.898;14.6313;35.6089;6.5656;0.67;45.59;8.49078;651.4
ENVIII;7;4;9.207;42;-14;13.89;14.6267;35.6087;6.6597;0.7003;37.249;8.48358;648.52
ENVIII;7;4;9.207;42;-15;14.882;14.6214;35.6085;6.2421;0.6577;30.579;8.45442;649.15
ENVIII;7;4;9.207;42;-16;15.874;14.6211;35.6085;6.4832;0.685;23.869;8.47519;649.05
ENVIII;7;4;9.207;42;-17;16.866;14.6166;35.6084;6.4314;0.6696;18.917;8.47695;648.54
ENVIII;7;4;9.207;42;-18;17.858;14.6093;35.6083;6.6042;0.6773;15.812;8.46714;646.93
ENVIII;7;4;9.207;42;-19;18.85;14.5955;35.6083;6.6516;0.6697;12.937;8.44459;646.92
ENVIII;7;4;9.207;42;-20;19.842;14.5894;35.6083;6.6925;0.6614;10.274;8.43447;646.25
ENVIII;7;4;9.207;42;-21;20.834;14.5858;35.6085;6.8358;0.6535;8.2945;8.40772;796.32
ENVIII;7;4;9.207;42;-22;21.826;14.5855;35.6084;6.8674;0.6509;6.815;8.37474;854.65
ENVIII;7;4;9.207;42;-23;22.818;14.5849;35.6083;6.9793;0.6532;5.4984;8.39267;747.54
ENVIII;7;4;9.207;42;-24;23.81;14.5826;35.6082;6.7274;0.6879;4.4314;8.40576;1221.4
ENVIII;7;4;9.207;42;-25;24.802;14.5814;35.6083;6.9527;0.6822;3.6508;8.37918;1120.6
ENVIII;7;4;9.207;42;-26;25.794;14.5765;35.6081;6.8675;0.6504;2.9965;8.36528;1135.5
ENVIII;7;4;9.207;42;-27;26.786;14.5544;35.608;6.9846;0.6592;2.408;8.36938;1135.6
ENVIII;7;4;9.207;42;-28;27.778;14.5444;35.6082;6.9158;0.6765;1.959;8.30302;1058.2
ENVIII;7;4;9.207;42;-29;28.77;14.5265;35.6086;6.7344;0.682;1.6023;8.25724;699.55
ENVIII;7;4;9.207;42;-30;29.762;14.5235;35.6085;6.4457;0.6691;1.2989;8.21732;644.76
ENVIII;7;4;9.207;42;-31;30.754;14.5147;35.6083;6.547;0.6492;1.0605;8.2404;649.27
ENVIII;7;4;9.207;42;-32;31.746;14.4993;35.6084;6.4534;0.6766;0.87308;8.21452;649.04
ENVIII;7;4;9.207;42;-33;32.738;14.467;35.6084;6.1283;0.6118;0.70735;8.18276;649.52
ENVIII;7;4;9.207;42;-34;33.73;14.4299;35.6102;6.0249;0.6563;0.5504;8.19192;709.95
ENVIII;7;4;9.207;42;-35;34.722;14.4125;35.6113;5.9734;0.6452;0.45274;8.13523;1134.8
ENVIII;7;4;9.207;42;-36;35.714;14.3883;35.612;5.966;0.6397;0.3886;8.08088;916.14
ENVIII;7;4;9.207;42;-37;36.706;14.3489;35.6135;5.6518;0.6114;0.30741;8.02744;995.49
ENVIII;7;4;9.207;42;-38;37.698;14.3095;35.6159;5.5584;0.6;0.23654;7.98738;1122.8
ENVIII;7;4;9.207;42;-39;38.69;14.2683;35.6168;5.3794;0.6068;0.19182;7.94286;718.43
ENVIII;7;4;9.207;42;-40;39.682;14.2037;35.6197;4.8935;0.5996;0.15807;7.89148;978.55
ENVIII;7;4;9.207;42;-41;40.674;14.1288;35.6223;4.3313;0.5336;0.12624;7.77486;681.52
ENVIII;7;4;9.207;42;-42;41.666;14.081;35.6246;3.9959;0.5198;0.096808;7.70418;695.54
ENVIII;7;4;9.207;42;-43;42.658;14.031;35.6279;3.831;0.4946;0.075034;7.65372;696.7
ENVIII;7;4;9.207;42;-44;43.65;13.9873;35.6297;3.595;0.4697;0.057746;7.59975;646.63
ENVIII;7;4;9.207;42;-45;44.642;13.8978;35.6335;3.3397;0.45;0.041093;7.57306;643.78
ENVIII;7;4;9.207;42;-46;45.634;13.8189;35.6369;3.0859;0.432;0.032606;7.49765;644.11
ENVIII;7;4;9.207;42;-47;46.626;13.747;35.6379;2.5627;0.4125;0.022978;7.43217;644.39
ENVIII;7;4;9.207;42;-48;47.617;13.5854;35.6417;1.9396;0.4114;0.011223;7.3789;643.25
ENVIII;7;4;9.207;42;-49;48.609;13.4104;35.6462;1.3214;0.3453;0.004271;7.27826;644.38
ENVIII;7;4;9.207;42;-50;49.601;13.3546;35.648;1.0572;0.2965;0.00039692;7.17878;643.26
ENVIII;7;4;9.207;42;-51;50.593;13.3284;35.6438;1.098;0.293;-0.00001346;7.17864;643.17
ENVIII;7;4;9.207;42;-52;51.585;13.2667;35.6446;0.9775;0.2956;1.00E-12;7.18606;642.97
ENVIII;7;4;9.207;42;-53;52.577;13.2563;35.6471;0.9431;0.2745;1.00E-12;7.17421;643.86
ENVIII;7;4;9.207;42;-54;53.569;13.1769;35.6516;0.8499;0.2693;1.00E-12;7.15426;644.39
ENVIII;7;4;9.207;42;-55;54.561;13.0935;35.6617;0.6432;0.2417;1.00E-12;7.08251;644.39
ENVIII;7;4;9.207;42;-56;55.553;13.0577;35.6616;0.4999;0.2149;1.00E-12;7.00927;644.33
ENVIII;7;4;9.207;42;-57;56.545;12.9674;35.661;0.4887;0.2215;1.00E-12;7.00007;646.14
ENVIII;7;4;9.207;42;-58;57.536;12.8868;35.662;0.4211;0.2241;1.00E-12;7.01548;647.85
ENVIII;7;4;9.207;42;-59;58.528;12.8374;35.6664;0.3398;0.2105;1.00E-12;7.02846;648.36
ENVIII;7;4;9.207;42;-60;59.52;12.8277;35.6655;0.2932;0.2;1.00E-12;7.00825;648.38
ENVIII;7;4;9.207;42;-61;60.512;12.8211;35.6647;0.326;0.1979;1.00E-12;7.01482;648.07
ENVIII;7;4;9.207;42;-62;61.504;12.8188;35.6641;0.2968;0.2009;1.00E-12;7.00223;655.18
ENVIII;7;4;9.207;42;-63;62.496;12.8139;35.6633;0.2914;0.1976;1.00E-12;7.01907;700.82
ENVIII;7;4;9.207;42;-64;63.487;12.7914;35.664;0.2876;0.2019;1.00E-12;7.02631;672.22
ENVIII;7;4;9.207;42;-65;64.479;12.7815;35.6641;0.2377;0.1918;1.00E-12;6.99631;712.69
ENVIII;7;4;9.207;42;-66;65.471;12.7689;35.6633;0.2219;0.1893;1.00E-12;6.99677;1101.6
ENVIII;7;4;9.207;42;-67;66.463;12.7508;35.6623;0.2081;0.1987;1.00E-12;7.0085;1243.5
ENVIII;7;4;9.207;42;-68;67.455;12.7455;35.6619;0.2698;0.2075;1.00E-12;7.00104;1071.1
ENVIII;7;4;9.207;42;-69;68.447;12.7303;35.6605;0.2097;0.1883;1.00E-12;6.99438;1097.9
ENVIII;7;4;9.207;42;-70;69.438;12.7177;35.6605;0.2252;0.1975;1.00E-12;6.99074;1248.6
ENVIII;7;4;9.207;42;-71;70.43;12.7014;35.6616;0.1828;0.1967;1.00E-12;7.001;1250.4
ENVIII;7;4;9.207;42;-72;71.422;12.6813;35.6624;0.1516;0.3272;1.00E-12;6.99113;1250.1
ENVIII;7;4;9.207;42;-73;72.414;12.6642;35.6631;0.1056;0.2374;1.00E-12;6.98707;1246.4
ENVIII;7;4;9.207;42;-74;73.405;12.6526;35.6627;0.0733;0.2108;1.00E-12;6.95283;1249.4
ENVIII;7;4;9.207;42;-75;74.397;12.639;35.6615;0.0557;0.1772;1.00E-12;6.94426;1251.1
ENVIII;7;4;9.207;42;-76;75.389;12.633;35.6607;0.0628;0.182;1.00E-12;6.9628;1251.3
ENVIII;7;4;9.207;42;-77;76.381;12.6316;35.6602;0.0618;0.1778;1.00E-12;6.96491;1252.9
ENVIII;7;4;9.207;42;-78;77.373;12.6119;35.658;0.0614;0.1767;1.00E-12;6.96415;1251.6
ENVIII;7;4;9.207;42;-79;78.364;12.5916;35.6565;0.0411;0.1831;1.00E-12;6.96152;1252.5
ENVIII;7;4;9.207;42;-80;79.356;12.5698;35.6568;0.0362;0.1734;1.00E-12;6.96506;1225.1
ENVIII;7;4;9.207;42;-81;80.348;12.5532;35.6569;0.0256;0.1677;1.00E-12;6.97282;1230.6
