cruise;day;st;Longitude;Latitude;presion;depth;temp;sal;fluo;turb;par;oxig;PARsurf
ENVI;5;3;8.956;42;-20;19.842;13.4285;35.5184;1.3977;1.1202;1.00E-12;2.4144;3.8846
ENVI;5;3;8.956;42;-21;20.834;13.4595;35.5371;1.1587;1.1325;1.00E-12;2.4079;3.8763
ENVI;5;3;8.956;42;-22;21.826;13.5115;35.5581;0.8552;1.2118;1.00E-12;2.3998;3.8848
ENVI;5;3;8.956;42;-23;22.818;13.5073;35.6023;0.5781;1.1175;1.00E-12;2.3825;3.9082
ENVI;5;3;8.956;42;-24;23.81;13.4705;35.6215;0.4708;1.0301;1.00E-12;2.3655;3.9222
ENVI;5;3;8.956;42;-25;24.802;13.4961;35.645;0.4466;1.1445;1.00E-12;2.3613;3.9921
ENVI;5;3;8.956;42;-26;25.794;13.4917;35.6346;0.3672;0.9462;1.00E-12;2.3502;3.9754
ENVI;5;3;8.956;42;-27;26.786;13.4956;35.6528;0.3147;0.8465;1.00E-12;2.3427;3.945
ENVI;5;3;8.956;42;-28;27.778;13.4774;35.6593;0.306;0.9714;1.00E-12;2.3394;3.9914
ENVI;5;3;8.956;42;-29;28.77;13.4588;35.6643;0.2704;1.0241;1.00E-12;2.3353;3.99
ENVI;5;3;8.956;42;-30;29.762;13.4444;35.6676;0.2449;1.0555;1.00E-12;2.332;3.99
ENVI;5;3;8.956;42;-31;30.754;13.4406;35.668;0.2253;1.0455;1.00E-12;2.3282;3.99
ENVI;5;3;8.956;42;-32;31.746;13.448;35.6645;0.2459;0.934;1.00E-12;2.3214;3.9807
ENVI;5;3;8.956;42;-33;32.738;13.4137;35.6722;0.2267;0.9473;1.00E-12;2.3196;3.9909
ENVI;5;3;8.956;42;-34;33.73;13.3832;35.679;0.2354;1.0872;1.00E-12;2.3188;3.99
ENVI;5;3;8.956;42;-35;34.722;13.3635;35.6829;0.1908;1.1062;1.00E-12;2.3176;3.99
ENVI;5;3;8.956;42;-36;35.714;13.3546;35.6828;0.152;1.1164;1.00E-12;2.3157;3.99
ENVI;5;3;8.956;42;-37;36.706;13.3368;35.6827;0.1466;1.0637;1.00E-12;2.3126;3.99
ENVI;5;3;8.956;42;-38;37.698;13.3371;35.6815;0.1387;0.8042;1.00E-12;2.301;3.99
ENVI;5;3;8.956;42;-39;38.69;13.2698;35.6851;0.1109;0.8326;1.00E-12;2.2951;3.99
ENVI;5;3;8.956;42;-40;39.682;13.2336;35.6852;0.1018;0.7206;1.00E-12;2.2847;3.99
ENVI;5;3;8.956;42;-41;40.674;13.1945;35.6844;0.1118;0.8316;1.00E-12;2.2799;3.9127
ENVI;5;3;8.956;42;-42;41.666;13.1324;35.6877;0.0948;0.9454;1.00E-12;2.2778;3.9896
ENVI;5;3;8.956;42;-43;42.658;13.0936;35.6914;0.0836;1.0136;1.00E-12;2.2748;3.99
ENVI;5;3;8.956;42;-44;43.65;13.0822;35.6931;0.0805;1.1305;1.00E-12;2.2702;3.99
ENVI;5;3;8.956;42;-45;44.642;13.0746;35.6955;0.0863;1.3721;1.00E-12;2.2597;3.99
ENVI;5;3;8.956;42;-46;45.634;13.0364;35.6981;0.0644;1.4203;1.00E-12;2.2452;3.99
ENVI;5;3;8.956;42;-47;46.626;12.997;35.697;0.0706;1.2046;1.00E-12;2.2188;3.99
ENVI;5;3;8.956;42;-48;47.617;12.9099;35.6951;0.0706;1.3685;1.00E-12;2.2161;3.99
ENVI;5;3;8.956;42;-49;48.609;12.8208;35.6945;0.0347;1.0188;1.00E-12;2.2108;3.99
ENVI;5;3;8.956;42;-50;49.601;12.7384;35.6942;0.0194;0.8873;1.00E-12;2.2104;3.99
ENVI;5;3;8.956;42;-51;50.593;12.7099;35.6942;-0.007;0.9136;1.00E-12;2.2088;3.99
ENVI;5;3;8.956;42;-52;51.585;12.6646;35.6942;0.0024;0.9055;1.00E-12;2.206;3.99
ENVI;5;3;8.956;42;-53;52.577;12.6442;35.6937;-0.0213;0.7316;1.00E-12;2.197;3.99
ENVI;5;3;8.956;42;-54;53.569;12.5888;35.6931;-0.0132;0.7522;1.00E-12;2.1915;3.99
ENVI;5;3;8.956;42;-55;54.561;12.5481;35.694;-0.0212;0.8023;1.00E-12;2.1867;3.99
ENVI;5;3;8.956;42;-56;55.553;12.5292;35.6929;-0.0314;0.7641;1.00E-12;2.1795;3.99
ENVI;5;3;8.956;42;-57;56.544;12.5072;35.6922;-0.0207;0.8326;1.00E-12;2.1742;3.99
ENVI;5;3;8.956;42;-58;57.536;12.4862;35.6919;-0.0373;0.9213;1.00E-12;2.1712;3.99
ENVI;5;3;8.956;42;-59;58.528;12.4771;35.6915;-0.0498;0.9979;1.00E-12;2.1686;3.99
ENVI;5;3;8.956;42;-60;59.52;12.4697;35.6913;-0.0263;0.9985;1.00E-12;2.1653;3.99
ENVI;5;3;8.956;42;-61;60.512;12.4524;35.6907;-0.0397;0.9561;1.00E-12;2.1625;3.99
ENVI;5;3;8.956;42;-62;61.504;12.4022;35.6907;-0.0423;0.9887;1.00E-12;2.1609;3.99
ENVI;5;3;8.956;42;-63;62.496;12.4149;35.6899;-0.043;0.8309;1.00E-12;2.1542;3.99
ENVI;5;3;8.956;42;-64;63.487;12.3718;35.6899;-0.0362;0.9735;1.00E-12;2.1512;3.99
ENVI;5;3;8.956;42;-65;64.479;12.3367;35.6882;-0.0458;1.098;1.00E-12;2.1486;3.99
ENVI;5;3;8.956;42;-66;65.471;12.2702;35.6874;-0.0445;1.3089;1.00E-12;2.1461;3.99
ENVI;5;3;8.956;42;-67;66.463;12.2266;35.6855;-0.0421;1.3066;1.00E-12;2.1428;3.99
ENVI;5;3;8.956;42;-68;67.455;12.1992;35.6845;-0.0499;1.3159;1.00E-12;2.1386;3.99
ENVI;5;3;8.956;42;-69;68.447;12.1852;35.6836;-0.0654;1.3152;1.00E-12;2.1325;3.99
ENVI;5;3;8.956;42;-70;69.438;12.2348;35.6834;-0.0683;1.1546;1.00E-12;2.1221;3.99
ENVI;5;3;8.956;42;-71;70.43;12.1865;35.6825;-0.0511;1.4343;1.00E-12;2.1212;3.99
ENVI;5;3;8.956;42;-72;71.422;12.1971;35.6825;-0.065;1.5228;1.00E-12;2.1197;3.99
ENVI;5;3;8.956;42;-73;72.414;12.1808;35.6817;-0.0677;1.5317;1.00E-12;2.1189;3.99
ENVI;5;3;8.956;42;-74;73.406;12.1807;35.6814;-0.0674;1.5093;1.00E-12;2.1178;3.99
ENVI;5;3;8.956;42;-75;74.397;12.1834;35.6807;-0.0602;1.3706;1.00E-12;2.1167;3.99
ENVI;5;3;8.956;42;-76;75.389;12.1828;35.6803;-0.0606;1.3195;1.00E-12;2.1147;3.99
ENVI;5;3;8.956;42;-77;76.381;12.1809;35.68;-0.0697;1.2387;1.00E-12;2.1143;3.99
ENVI;5;3;8.956;42;-78;77.373;12.1812;35.6798;-0.0553;1.525;1.00E-12;2.114;3.99
ENVI;5;3;8.956;42;-79;78.364;12.1811;35.68;-0.0591;1.6;1.00E-12;2.1135;3.99
ENVI;5;3;8.956;42;-80;79.356;12.1813;35.68;-0.0614;1.8333;1.00E-12;2.1133;3.99
ENVI;5;3;8.956;42;-81;80.348;12.1814;35.6799;-0.0453;1.9743;1.00E-12;2.1123;3.99
ENVI;5;3;8.956;42;-82;81.34;12.1813;35.68;-0.0545;2.0376;1.00E-12;2.1121;3.99
ENVI;5;3;8.956;42;-83;82.331;12.1809;35.6798;-0.0622;2.1074;1.00E-12;2.1115;3.99
ENVI;5;3;8.956;42;-84;83.323;12.1813;35.6796;-0.041;2.1584;1.00E-12;2.1109;3.99
ENVI;5;2;8.9145;42;-4;3.969;13.5928;34.6487;3.4133;1.7544;41.037;2.5371;294.15
ENVI;5;2;8.9145;42;-5;4.961;13.5611;34.4014;3.3581;2.0116;32.67;2.5097;293.26
ENVI;5;2;8.9145;42;-6;5.953;13.5554;34.4088;3.4053;1.9387;23.993;2.5075;293.27
ENVI;5;2;8.9145;42;-7;6.945;13.5642;34.4429;3.3736;1.8999;16.873;2.505;293.27
ENVI;5;2;8.9145;42;-8;7.937;13.8253;34.8748;2.8982;2.0093;14.115;2.5081;292.72
ENVI;5;2;8.9145;42;-9;8.929;13.9066;35.0172;2.3467;2.3703;11.525;2.5074;291.33
ENVI;5;2;8.9145;42;-10;9.921;13.8783;35.0666;2.0364;2.5434;8.8055;2.485;291.27
ENVI;5;2;8.9145;42;-11;10.913;13.8306;35.1291;1.7986;2.8594;6.4797;2.4416;289.62
ENVI;5;2;8.9145;42;-12;11.905;13.8914;35.2187;1.5849;2.8219;5.0231;2.3949;290.63
ENVI;5;2;8.9145;42;-13;12.897;13.8916;35.3626;1.1997;2.8923;4.2051;2.3785;291.28
ENVI;5;2;8.9145;42;-14;13.89;13.88;35.4095;0.9978;3.0745;2.9547;2.3482;291.72
ENVI;5;2;8.9145;42;-15;14.882;13.9545;35.4813;0.9609;2.4591;2.0791;2.3054;293.56
ENVI;5;2;8.9145;42;-16;15.874;13.8126;35.5503;0.7363;3.1272;1.8239;2.3008;293.27
ENVI;5;2;8.9145;42;-17;16.866;13.4649;35.5931;0.6557;2.4269;1.4414;2.2932;293.27
ENVI;5;2;8.9145;42;-18;17.858;13.3121;35.6062;0.5401;2.5876;1.1244;2.2821;291.86
ENVI;5;2;8.9145;42;-19;18.85;13.1035;35.6212;0.4862;2.9119;0.92806;2.2564;291.26
ENVI;5;2;8.9145;42;-20;19.842;12.952;35.6424;0.3996;3.2064;0.80641;2.2277;291.27
ENVI;5;2;8.9145;42;-21;20.834;12.9784;35.6452;0.3765;2.7097;0.52266;2.1859;291.28
ENVI;5;2;8.9145;42;-22;21.826;12.873;35.6649;0.477;2.517;0.47517;2.1773;291.27
ENVI;5;2;8.9145;42;-23;22.818;12.7707;35.6999;0.3707;3.404;0.37981;2.1772;291.27
ENVI;5;2;8.9145;42;-24;23.81;12.6973;35.6987;0.2564;3.0375;0.29655;2.1726;291.27
ENVI;5;2;8.9145;42;-25;24.802;12.5759;35.7088;0.1806;2.7287;0.2196;2.1627;289.77
ENVI;5;2;8.9145;42;-26;25.794;12.4708;35.7006;0.1545;2.1371;0.13972;2.1426;287.43
ENVI;5;2;8.9145;42;-27;26.786;12.301;35.697;0.0981;2.1576;0.12128;2.1321;289.39
ENVI;5;2;8.9145;42;-28;27.778;12.175;35.6891;0.0651;2.2131;0.12447;2.1243;289.28
ENVI;5;2;8.9145;42;-29;28.77;12.117;35.6862;0.0568;2.3102;0.093617;2.1204;288.41
ENVI;5;2;8.9145;42;-30;29.762;12.1358;35.684;0.0401;1.9428;0.058626;2.1126;287.53
ENVI;5;2;8.9145;42;-31;30.754;12.0882;35.6806;0.0291;1.9671;0.035201;2.11;287.28
ENVI;5;2;8.9145;42;-32;31.746;12.0566;35.6808;0.0137;2.3913;0.024627;2.1073;287.28
ENVI;5;2;8.9145;42;-33;32.738;12.0514;35.6796;0.0215;2.9428;0.019088;2.1041;287.28
ENVI;5;2;8.9145;42;-34;33.73;12.0516;35.6791;0.0253;3.0054;0.0088029;2.1028;287.14
ENVI;5;2;8.9145;42;-35;34.722;12.0519;35.6787;0.0194;2.9041;0.00022252;2.1019;285.33
ENVI;5;2;8.9145;42;-36;35.714;12.0518;35.6782;0.0217;3.086;1.65E-06;2.1006;285.32
ENVI;5;2;8.9145;42;-37;36.706;12.0503;35.6776;0.0156;2.9783;1.00E-12;2.0997;286.16
ENVI;5;2;8.9145;42;-38;37.698;12.0513;35.6767;0.0387;3.2837;1.00E-12;2.0982;288.2
ENVI;5;2;8.9145;42;-39;38.69;12.0442;35.6767;0.0513;4.0565;1.00E-12;2.0976;287.27
ENVI;5;2;8.9145;42;-40;39.682;12.0428;35.6768;0.0514;4.4371;1.00E-12;2.097;286.58
ENVI;5;2;8.9145;42;-41;40.674;12.042;35.6765;0.0586;4.5792;1.00E-12;2.0958;285.74
ENVI;5;2;8.9145;42;-42;41.666;12.0367;35.6762;0.0641;4.6998;1.00E-12;2.0945;285.28
ENVI;5;2;8.9145;42;-43;42.658;12.0219;35.6766;0.0635;4.9052;1.00E-12;2.0935;285.29
ENVI;5;2;8.9145;42;-44;43.65;12.0313;35.6759;0.0636;4.4834;1.00E-12;2.0899;285.02
ENVI;5;2;8.9145;42;-45;44.642;12.017;35.6764;0.0859;5.0701;1.00E-12;2.0904;287.32
ENVI;5;2;8.9145;42;-46;45.633;12.0215;35.6753;0.0872;5.1607;1.00E-12;2.0894;287.28
ENVI;5;2;8.9145;42;-47;46.625;12.0034;35.6758;0.0774;5.2351;1.00E-12;2.0874;287.04
ENVI;5;2;8.9145;42;-48;47.617;11.9998;35.6759;0.0855;5.3297;1.00E-12;2.0852;285.37
ENVI;5;2;8.9145;42;-49;48.609;11.9886;35.6758;0.0795;5.2275;1.00E-12;2.0824;284.65
ENVI;5;2;8.9145;42;-50;49.601;11.9987;35.6753;0.078;4.6296;1.00E-12;2.0795;286.11
ENVI;5;2;8.9145;42;-51;50.593;11.9887;35.6751;0.0766;4.1262;1.00E-12;2.0767;287.14
ENVI;5;2;8.9145;42;-52;51.585;11.9791;35.6749;0.0785;3.8078;1.00E-12;2.0732;288.8
ENVI;5;2;8.9145;42;-53;52.577;11.9696;35.675;0.078;4.4548;1.00E-12;2.071;289.29
ENVI;5;31;9.0395;42;-3;2.976;13.4466;35.1122;6.7119;0.9185;18.528;2.5971;100.53
ENVI;5;31;9.0395;42;-4;3.969;13.4686;35.454;4.4192;0.7927;13.382;2.5846;95.549
ENVI;5;31;9.0395;42;-5;4.961;13.4772;35.4797;4.1237;0.7403;10.401;2.557;97.518
ENVI;5;31;9.0395;42;-6;5.953;13.4971;35.514;3.8129;0.6785;8.3268;2.5381;98.883
ENVI;5;31;9.0395;42;-7;6.945;13.5117;35.5297;3.6292;0.6797;6.3437;2.5132;98.583
ENVI;5;31;9.0395;42;-8;7.937;13.5142;35.534;3.3077;0.6804;5.4768;2.4986;92.068
ENVI;5;31;9.0395;42;-9;8.929;13.5215;35.5534;3.1069;0.6349;4.8852;2.4947;91.755
ENVI;5;31;9.0395;42;-10;9.921;13.526;35.5876;2.6615;0.634;4.3366;2.4911;91.846
ENVI;5;31;9.0395;42;-11;10.913;13.5255;35.6001;2.131;0.593;3.8672;2.483;95.943
ENVI;5;31;9.0395;42;-12;11.905;13.5285;35.605;1.8556;0.5294;3.0113;2.4508;99.094
ENVI;5;31;9.0395;42;-13;12.897;13.5314;35.6113;1.6533;0.5478;2.6396;2.4383;92.34
ENVI;5;31;9.0395;42;-14;13.89;13.5318;35.6122;1.6402;0.575;2.5645;2.4344;91.765
ENVI;5;31;9.0395;42;-15;14.882;13.5326;35.6129;1.6405;0.5567;2.4116;2.4304;92.229
ENVI;5;31;9.0395;42;-16;15.874;13.5342;35.6141;1.6566;0.567;2.1824;2.4281;93.752
ENVI;5;31;9.0395;42;-17;16.866;13.5355;35.615;1.6369;0.5583;1.9072;2.4244;94.452
ENVI;5;31;9.0395;42;-18;17.858;13.5365;35.6163;1.4186;0.5569;1.6163;2.4195;96.819
ENVI;5;31;9.0395;42;-19;18.85;13.5369;35.6172;1.3671;0.5085;1.4215;2.4161;90.682
ENVI;5;31;9.0395;42;-20;19.842;13.5385;35.6229;1.3512;0.5508;1.3322;2.4149;89.753
ENVI;5;31;9.0395;42;-21;20.834;13.5374;35.6303;1.1956;0.5626;1.2696;2.4124;91.184
ENVI;5;31;9.0395;42;-22;21.826;13.5313;35.637;1.0297;0.543;1.1944;2.4033;96.647
ENVI;5;31;9.0395;42;-23;22.818;13.5286;35.6386;0.9562;0.5533;1.0237;2.3922;93.289
ENVI;5;31;9.0395;42;-24;23.81;13.526;35.639;1.0252;0.5493;0.8985;2.3901;91.146
ENVI;5;31;9.0395;42;-25;24.802;13.5174;35.6402;1.0266;0.5142;0.84221;2.39;94.104
ENVI;5;31;9.0395;42;-26;25.794;13.5115;35.641;1.089;0.5147;0.79961;2.3915;90.229
ENVI;5;31;9.0395;42;-27;26.786;13.5057;35.6428;1.16;0.5285;0.72788;2.394;90.305
ENVI;5;31;9.0395;42;-28;27.778;13.4997;35.6458;1.0302;0.483;0.65966;2.3963;93.467
ENVI;5;31;9.0395;42;-29;28.77;13.4964;35.6505;0.9236;0.503;0.60863;2.3962;92.733
ENVI;5;31;9.0395;42;-30;29.762;13.4951;35.6544;0.9493;0.4575;0.54099;2.3951;91.78
ENVI;5;31;9.0395;42;-31;30.754;13.4941;35.6559;0.9444;0.4298;0.47856;2.3963;91.771
ENVI;5;31;9.0395;42;-32;31.746;13.4933;35.6576;0.9792;0.4241;0.43854;2.3978;90.135
ENVI;5;31;9.0395;42;-33;32.738;13.4914;35.6598;1.0296;0.4239;0.42394;2.3981;87.824
ENVI;5;31;9.0395;42;-34;33.73;13.4893;35.6638;1.0841;0.4091;0.40408;2.3994;89.007
ENVI;5;31;9.0395;42;-35;34.722;13.4871;35.6685;0.9387;0.4097;0.37499;2.4005;89.848
ENVI;5;31;9.0395;42;-36;35.714;13.4842;35.6764;0.7421;0.3341;0.33665;2.3979;93.017
ENVI;5;31;9.0395;42;-37;36.706;13.4824;35.6781;0.6824;0.3376;0.27884;2.3931;89.49
ENVI;5;31;9.0395;42;-38;37.698;13.4791;35.6802;0.681;0.3386;0.25381;2.3922;87.757
ENVI;5;31;9.0395;42;-39;38.69;13.4771;35.6813;0.6614;0.3597;0.24257;2.3897;87.781
ENVI;5;31;9.0395;42;-40;39.682;13.4753;35.6822;0.6697;0.3588;0.23791;2.3868;86.242
ENVI;5;31;9.0395;42;-41;40.674;13.474;35.683;0.6669;0.3628;0.23669;2.3853;85.763
ENVI;5;31;9.0395;42;-42;41.666;13.4708;35.685;0.7043;0.3534;0.22676;2.3843;85.786
ENVI;5;31;9.0395;42;-43;42.658;13.469;35.6859;0.6901;0.3743;0.21757;2.3832;87.536
ENVI;5;31;9.0395;42;-44;43.65;13.4678;35.6862;0.6072;0.3627;0.17212;2.3795;90.946
ENVI;5;31;9.0395;42;-45;44.642;13.4666;35.6868;0.6229;0.349;0.1326;2.3779;81.452
ENVI;5;31;9.0395;42;-46;45.634;13.4643;35.6875;0.6013;0.3778;0.13791;2.3775;81.796
ENVI;5;31;9.0395;42;-47;46.626;13.4625;35.6879;0.585;0.382;0.13393;2.377;82.85
ENVI;5;31;9.0395;42;-48;47.617;13.4583;35.6889;0.5402;0.378;0.13125;2.375;87.449
ENVI;5;31;9.0395;42;-49;48.609;13.4559;35.6893;0.4823;0.3382;0.10708;2.3715;89.319
ENVI;5;31;9.0395;42;-50;49.601;13.4504;35.6904;0.4872;0.3802;0.082596;2.3692;87.822
ENVI;5;31;9.0395;42;-51;50.593;13.4358;35.693;0.4154;0.3637;0.078838;2.3675;85.666
ENVI;5;31;9.0395;42;-52;51.585;13.422;35.6946;0.3677;0.3877;0.073729;2.3644;83.712
ENVI;5;31;9.0395;42;-53;52.577;13.4194;35.6949;0.3918;0.3886;0.066791;2.3624;83.791
ENVI;5;31;9.0395;42;-54;53.569;13.4186;35.6948;0.3983;0.3963;0.061296;2.3589;85.475
ENVI;5;31;9.0395;42;-55;54.561;13.4153;35.6949;0.3185;0.3575;0.052583;2.3542;87.309
ENVI;5;31;9.0395;42;-56;55.552;13.4124;35.6951;0.319;0.3598;0.043075;2.3517;85.751
ENVI;5;31;9.0395;42;-57;56.544;13.4051;35.6955;0.3248;0.411;0.037378;2.3507;85.786
ENVI;5;31;9.0395;42;-58;57.536;13.399;35.6962;0.3145;0.377;0.033563;2.35;84.565
ENVI;5;31;9.0395;42;-59;58.528;13.3914;35.6964;0.2906;0.3898;0.032766;2.3478;83.798
ENVI;5;31;9.0395;42;-60;59.52;13.3805;35.6973;0.2932;0.3998;0.029892;2.3449;83.791
ENVI;5;31;9.0395;42;-61;60.512;13.3722;35.6976;0.2875;0.4132;0.025644;2.3421;83.791
ENVI;5;31;9.0395;42;-62;61.504;13.3453;35.6984;0.2735;0.368;0.011666;2.3309;84.715
ENVI;5;31;9.0395;42;-63;62.496;13.32;35.7004;0.2572;0.3959;0.0099484;2.3285;79.743
ENVI;5;31;9.0395;42;-64;63.487;13.2775;35.7023;0.2474;0.4762;0.0085463;2.3273;80.26
ENVI;5;31;9.0395;42;-65;64.479;13.2297;35.7073;0.2148;0.4808;0.0033917;2.3245;82.047
ENVI;5;31;9.0395;42;-66;65.471;13.2149;35.7079;0.176;0.4706;0.0024447;2.3194;83.756
ENVI;5;31;9.0395;42;-67;66.463;13.2014;35.709;0.1298;0.4214;0.00074851;2.3028;85.205
ENVI;5;31;9.0395;42;-68;67.455;13.1897;35.7103;0.1221;0.3802;-0.00001295;2.2831;84.745
ENVI;5;31;9.0395;42;-69;68.446;13.1775;35.7134;0.077;0.3891;1.00E-12;2.2772;83.339
ENVI;5;31;9.0395;42;-70;69.438;13.1623;35.7189;0.0566;0.4095;1.00E-12;2.2729;83.802
ENVI;5;31;9.0395;42;-71;70.43;13.1518;35.7286;0.0441;0.4114;1.00E-12;2.2695;83.791
ENVI;5;31;9.0395;42;-72;71.422;13.1486;35.7365;0.0053;0.3997;1.00E-12;2.2645;82.037
ENVI;5;31;9.0395;42;-73;72.414;13.1284;35.7413;-0.0013;0.3117;1.00E-12;2.2556;81.874
ENVI;5;31;9.0395;42;-74;73.406;13.1105;35.7423;-0.0303;0.2592;1.00E-12;2.2276;85.85
ENVI;5;31;9.0395;42;-75;74.397;13.0997;35.7427;-0.039;0.2533;1.00E-12;2.2119;81.769
ENVI;5;31;9.0395;42;-76;75.389;13.0944;35.7426;-0.0456;0.2383;1.00E-12;2.2083;82.492
ENVI;5;31;9.0395;42;-77;76.381;13.069;35.7426;-0.0617;0.2407;1.00E-12;2.2026;86.01
ENVI;5;31;9.0395;42;-78;77.373;13.0408;35.7417;-0.0486;0.2546;1.00E-12;2.1993;81.713
ENVI;5;31;9.0395;42;-79;78.364;13.0207;35.7416;-0.0504;0.2465;1.00E-12;2.1967;82.016
ENVI;5;31;9.0395;42;-80;79.356;13.0099;35.7409;-0.0665;0.2329;1.00E-12;2.1943;84.293
ENVI;5;31;9.0395;42;-81;80.348;12.9806;35.74;-0.0661;0.2222;1.00E-12;2.1911;84.485
ENVI;5;31;9.0395;42;-82;81.339;12.9483;35.739;-0.0677;0.2339;1.00E-12;2.187;84.23
ENVI;5;31;9.0395;42;-83;82.331;12.9328;35.738;-0.0613;0.2716;1.00E-12;2.1818;85.787
ENVI;5;31;9.0395;42;-84;83.323;12.933;35.7376;-0.0831;0.2312;1.00E-12;2.1795;82.311
ENVI;5;31;9.0395;42;-85;84.315;12.9214;35.7373;-0.0579;0.2033;1.00E-12;2.1783;81.785
ENVI;5;31;9.0395;42;-86;85.307;12.8633;35.7362;-0.0691;0.2258;1.00E-12;2.1769;83.408
ENVI;5;31;9.0395;42;-87;86.298;12.8333;35.7342;-0.0797;0.2282;1.00E-12;2.1711;86.789
ENVI;5;31;9.0395;42;-88;87.29;12.8232;35.7328;-0.0781;0.208;1.00E-12;2.167;82.947
ENVI;5;31;9.0395;42;-89;88.282;12.8124;35.7324;-0.0638;0.2318;1.00E-12;2.166;81.757
ENVI;5;31;9.0395;42;-90;89.274;12.8027;35.7317;-0.0579;0.2451;1.00E-12;2.1652;81.796
ENVI;5;31;9.0395;42;-91;90.265;12.7899;35.7315;-0.0686;0.228;1.00E-12;2.1646;81.888
ENVI;5;31;9.0395;42;-92;91.257;12.7803;35.7312;-0.0702;0.2249;1.00E-12;2.1635;84.151
ENVI;5;31;9.0395;42;-93;92.249;12.782;35.7303;-0.0818;0.2141;1.00E-12;2.1594;86.222
ENVI;5;31;9.0395;42;-94;93.24;12.7489;35.7284;-0.0765;0.2327;1.00E-12;2.1587;83.62
ENVI;5;31;9.0395;42;-95;94.232;12.7345;35.7276;-0.0582;0.2339;1.00E-12;2.1577;81.779
ENVI;5;31;9.0395;42;-96;95.224;12.699;35.726;-0.0703;0.2899;1.00E-12;2.1566;81.796
ENVI;5;31;9.0395;42;-97;96.215;12.6941;35.7257;-0.0796;0.2437;1.00E-12;2.155;83.009
ENVI;5;31;9.0395;42;-98;97.207;12.6921;35.7251;-0.0819;0.2368;1.00E-12;2.1523;84.817
ENVI;5;31;9.0395;42;-99;98.199;12.6927;35.7243;-0.085;0.2187;1.00E-12;2.1504;87.299
ENVI;5;31;9.0395;42;-100;99.19;12.6862;35.7238;-0.0705;0.2596;1.00E-12;2.15;86.416
ENVI;5;31;9.0395;42;-101;100.182;12.679;35.723;-0.0768;0.2557;1.00E-12;2.149;87.289
ENVI;5;31;9.0395;42;-102;101.174;12.6796;35.723;-0.0675;0.2701;1.00E-12;2.1477;83.374
ENVI;5;31;9.0395;42;-103;102.165;12.6718;35.722;-0.0825;0.261;1.00E-12;2.1469;81.951
ENVI;5;31;9.0395;42;-104;103.157;12.6609;35.7214;-0.0817;0.2701;1.00E-12;2.1464;84.49
ENVI;5;31;9.0395;42;-105;104.149;12.6605;35.7209;-0.0747;0.2602;1.00E-12;2.1451;88.05
ENVI;5;31;9.0395;42;-106;105.14;12.6547;35.7207;-0.0766;0.2263;1.00E-12;2.1449;86.288
ENVI;5;31;9.0395;42;-107;106.132;12.6534;35.7204;-0.0676;0.2617;1.00E-12;2.1443;89.189
ENVI;5;31;9.0395;42;-108;107.124;12.6521;35.7201;-0.0703;0.2359;1.00E-12;2.1436;88.227
ENVI;5;31;9.0395;42;-109;108.115;12.6509;35.72;-0.0797;0.2533;1.00E-12;2.1428;87.473
ENVI;5;31;9.0395;42;-110;109.107;12.6487;35.7196;-0.076;0.2382;1.00E-12;2.1422;89.487
ENVI;5;31;9.0395;42;-111;110.098;12.5848;35.7159;-0.0742;0.2481;1.00E-12;2.1415;90.859
