cruise;day;st;Longitude;Latitude;presion;depth;temp;sal;fluo;turb;par;oxig;PARsurf
ENVI;3;3;8.956;42;-51;50.593;13.1858;35.72;0.1121;1.9925;1.00E-12;2.2341;9.9751
ENVI;3;3;8.956;42;-52;51.585;13.1421;35.7191;0.1059;2.2103;1.00E-12;2.2259;10.047
ENVI;3;3;8.956;42;-53;52.577;13.0832;35.7193;0.1035;2.2137;1.00E-12;2.217;10.508
ENVI;3;3;8.956;42;-54;53.569;13.0027;35.7181;0.1031;2.5278;1.00E-12;2.2098;11.379
ENVI;3;3;8.956;42;-55;54.561;12.9108;35.7166;0.101;2.539;1.00E-12;2.2016;11.437
ENVI;3;3;8.956;42;-56;55.552;12.8045;35.7147;0.0917;2.2131;1.00E-12;2.188;11.552
ENVI;3;3;8.956;42;-57;56.544;12.673;35.7103;0.0972;1.9148;1.00E-12;2.1644;11.631
ENVI;3;3;8.956;42;-58;57.536;12.6067;35.7105;0.0785;2.4029;1.00E-12;2.155;11.441
ENVI;3;3;8.956;42;-59;58.528;12.5482;35.7093;0.0798;2.3776;1.00E-12;2.1426;11.766
ENVI;3;3;8.956;42;-60;59.52;12.5053;35.7088;0.0794;2.4579;1.00E-12;2.1329;11.974
ENVI;3;3;8.956;42;-61;60.512;12.3963;35.7089;0.0857;2.6821;1.00E-12;2.1264;11.97
ENVI;3;3;8.956;42;-62;61.504;12.2837;35.7075;0.0557;2.4849;1.00E-12;2.1204;11.97
ENVI;3;3;8.956;42;-63;62.496;12.2192;35.707;0.0671;2.4976;1.00E-12;2.1135;11.97
ENVI;3;3;8.956;42;-64;63.487;12.2821;35.7046;0.0427;1.8385;1.00E-12;2.0926;11.97
ENVI;3;3;8.956;42;-65;64.479;12.1547;35.7034;0.0385;2.1631;1.00E-12;2.089;11.97
ENVI;3;3;8.956;42;-66;65.471;12.0806;35.7022;0.0563;2.2825;1.00E-12;2.0835;11.97
ENVI;3;3;8.956;42;-67;66.463;12.0484;35.7009;0.0492;2.2951;1.00E-12;2.0769;11.97
ENVI;3;3;8.956;42;-68;67.455;11.9894;35.7006;0.0393;2.3249;1.00E-12;2.0698;11.97
ENVI;3;3;8.956;42;-69;68.447;11.9532;35.6995;0.0505;2.2301;1.00E-12;2.0611;11.97
ENVI;3;3;8.956;42;-70;69.438;12.0049;35.6968;0.022;1.576;1.00E-12;2.044;11.97
ENVI;3;3;8.956;42;-71;70.43;11.9321;35.6967;0.0353;2.0958;1.00E-12;2.0437;11.97
ENVI;3;3;8.956;42;-72;71.422;11.9065;35.6952;0.0348;1.7827;1.00E-12;2.0323;11.97
ENVI;3;3;8.956;42;-73;72.414;11.8773;35.694;0.0282;1.8957;1.00E-12;2.0265;11.97
ENVI;3;3;8.956;42;-74;73.406;11.8508;35.6942;0.0157;2.5447;1.00E-12;2.0277;11.97
ENVI;3;3;8.956;42;-75;74.397;11.8597;35.6933;0.0525;2.2992;1.00E-12;2.0209;11.97
ENVI;3;3;8.956;42;-76;75.389;11.8398;35.6927;0.0577;2.4833;1.00E-12;2.0192;11.97
ENVI;3;3;8.956;42;-77;76.381;11.7989;35.6916;0.0585;3.1017;1.00E-12;2.0187;11.97
ENVI;3;3;8.956;42;-78;77.373;11.7886;35.691;0.0628;3.8195;1.00E-12;2.0169;11.97
ENVI;3;3;8.956;42;-79;78.364;11.7801;35.6896;0.0783;4.4054;1.00E-12;2.0139;11.97
ENVI;3;3;8.956;42;-80;79.356;11.7707;35.6879;0.1021;5.5665;1.00E-12;2.009;11.97
ENVI;3;3;8.956;42;-81;80.348;11.8163;35.6897;0.1444;5.4902;1.00E-12;2.0032;11.97
ENVI;3;3;8.956;42;-82;81.34;11.76;35.6861;0.1361;7.1469;1.00E-12;2.0051;11.97
ENVI;3;3;8.956;42;-83;82.332;11.772;35.6862;0.1534;6.0856;1.00E-12;2.0005;11.978
ENVI;3;2;8.9145;42;-4;3.969;13.0276;32.339;1.919;1.8101;54.51;2.3714;360.5
ENVI;3;2;8.9145;42;-5;4.961;13.2092;34.131;1.9321;2.1582;45.031;2.4785;388.31
ENVI;3;2;8.9145;42;-6;5.953;13.555;34.72;1.2446;2.7509;33.31;2.4893;340.22
ENVI;3;2;8.9145;42;-7;6.945;13.9135;35.0874;1.1514;2.8598;25.282;2.4944;348.78
ENVI;3;2;8.9145;42;-8;7.937;13.9746;35.1818;1.0578;2.4378;18.929;2.4815;353.76
ENVI;3;2;8.9145;42;-9;8.929;13.9915;35.2258;0.9271;2.1292;16.072;2.4321;403.33
ENVI;3;2;8.9145;42;-10;9.921;13.9858;35.2362;0.868;2.1247;12.016;2.4063;397.84
ENVI;3;2;8.9145;42;-11;10.913;14.0111;35.2715;0.833;2.3353;8.8094;2.3968;378.35
ENVI;3;2;8.9145;42;-12;11.905;13.9739;35.3214;0.7357;2.2326;7.0646;2.3915;373
ENVI;3;2;8.9145;42;-13;12.897;13.9524;35.3567;0.6323;2.5507;6.1858;2.3813;367.51
ENVI;3;2;8.9145;42;-14;13.89;13.9481;35.3868;0.544;2.308;5.2274;2.3508;320.96
ENVI;3;2;8.9145;42;-15;14.882;13.9116;35.4113;0.5412;3.1165;3.6167;2.3432;323.54
ENVI;3;2;8.9145;42;-16;15.874;13.8987;35.4136;0.5687;3.5413;2.8643;2.3339;351.18
ENVI;3;2;8.9145;42;-17;16.866;13.8871;35.4167;0.5681;3.2815;2.4243;2.3212;379.35
ENVI;3;2;8.9145;42;-18;17.858;13.8666;35.4373;0.5354;3.0091;1.7621;2.3159;362.17
ENVI;3;2;8.9145;42;-19;18.85;13.8368;35.4549;0.5085;3.4773;1.3265;2.3138;368.29
ENVI;3;2;8.9145;42;-20;19.842;13.7817;35.4855;0.4618;3.4682;1.0817;2.3113;331.01
ENVI;3;2;8.9145;42;-21;20.834;13.7024;35.5739;0.3838;3.7167;0.74076;2.3114;311.67
ENVI;3;2;8.9145;42;-22;21.826;13.6997;35.599;0.3319;4.2369;0.55808;2.3076;319.51
ENVI;3;2;8.9145;42;-23;22.818;13.7089;35.6432;0.3317;4.2997;0.44821;2.2988;311.89
ENVI;3;2;8.9145;42;-24;23.81;13.6689;35.6816;0.2995;3.9517;0.33411;2.2843;335.21
ENVI;3;2;8.9145;42;-25;24.802;13.6336;35.6944;0.2761;3.5951;0.20452;2.2629;315.35
ENVI;3;2;8.9145;42;-26;25.794;13.6035;35.7064;0.2601;3.464;0.12888;2.2507;290.89
ENVI;3;2;8.9145;42;-27;26.786;13.587;35.7149;0.2561;3.6634;0.10124;2.2448;289.27
ENVI;3;2;8.9145;42;-28;27.778;13.5385;35.7289;0.2286;3.102;0.076358;2.2338;292.18
ENVI;3;2;8.9145;42;-29;28.77;13.4667;35.7337;0.2168;3.1004;0.041328;2.2239;287.81
ENVI;3;2;8.9145;42;-30;29.762;13.3232;35.7358;0.2036;3.2986;0.020758;2.2191;296.54
ENVI;3;2;8.9145;42;-31;30.754;13.2896;35.7402;0.1692;3.1808;0.0048005;2.2125;300.79
ENVI;3;2;8.9145;42;-32;31.746;13.2615;35.7401;0.162;2.431;-0.0003424;2.2029;303.47
ENVI;3;2;8.9145;42;-33;32.738;13.219;35.7376;0.1274;2.883;-7.47E-07;2.1972;305.77
ENVI;3;2;8.9145;42;-34;33.73;13.2065;35.7376;0.1375;3.1222;1.00E-12;2.194;292.87
ENVI;3;2;8.9145;42;-35;34.722;13.1891;35.7373;0.128;3.1465;1.00E-12;2.1902;281.82
ENVI;3;2;8.9145;42;-36;35.714;13.1666;35.7392;0.1529;2.8614;1.00E-12;2.186;296.84
ENVI;3;2;8.9145;42;-37;36.706;13.0593;35.739;0.1453;3.0071;1.00E-12;2.1808;303.48
ENVI;3;2;8.9145;42;-38;37.698;12.9301;35.7349;0.1286;3.5653;1.00E-12;2.1725;298.44
ENVI;3;2;8.9145;42;-39;38.69;12.9081;35.7327;0.1167;3.4467;1.00E-12;2.1605;305.94
ENVI;3;2;8.9145;42;-40;39.682;12.8933;35.7327;0.1303;3.5807;1.00E-12;2.1527;293.32
ENVI;3;2;8.9145;42;-41;40.674;12.8452;35.7335;0.1345;3.9865;1.00E-12;2.148;282.48
ENVI;3;2;8.9145;42;-42;41.666;12.8104;35.7324;0.1271;4.1192;1.00E-12;2.1422;283.24
ENVI;3;2;8.9145;42;-43;42.658;12.7104;35.7267;0.1387;3.1865;1.00E-12;2.1323;283.86
ENVI;3;2;8.9145;42;-44;43.65;12.637;35.7154;0.1153;2.5806;1.00E-12;2.1275;299.86
ENVI;3;2;8.9145;42;-45;44.642;12.5832;35.7125;0.1046;3.3002;1.00E-12;2.1279;294.58
ENVI;3;2;8.9145;42;-46;45.633;12.4998;35.7078;0.1065;2.6816;1.00E-12;2.1226;278.17
ENVI;3;2;8.9145;42;-47;46.625;12.3744;35.7012;0.1214;3.5272;1.00E-12;2.1181;286.92
ENVI;3;2;8.9145;42;-48;47.617;12.3547;35.6982;0.1712;4.0171;1.00E-12;2.0944;276.92
ENVI;3;2;8.9145;42;-49;48.609;12.2324;35.6926;0.1072;3.6437;1.00E-12;2.0944;299.9
ENVI;3;31;9.0395;42;-5;4.961;13.1156;34.3035;3.9991;1.1666;54.609;2.5006;559.71
ENVI;3;31;9.0395;42;-6;5.953;13.1367;34.2846;3.9323;1.295;41.597;2.4954;555.68
ENVI;3;31;9.0395;42;-7;6.945;13.1737;34.3267;4.1982;1.2842;30.036;2.4964;552
ENVI;3;31;9.0395;42;-8;7.937;13.1659;34.3227;4.2498;1.2574;22.004;2.4976;548.14
ENVI;3;31;9.0395;42;-9;8.929;13.1472;34.3078;4.2603;1.2378;18.176;2.4964;546.45
ENVI;3;31;9.0395;42;-10;9.921;13.1562;34.3218;4.3532;1.1679;14.221;2.496;556.89
ENVI;3;31;9.0395;42;-11;10.913;13.1695;34.3406;4.3955;1.1803;10.819;2.4961;560.74
ENVI;3;31;9.0395;42;-12;11.905;13.1912;34.3727;4.4764;1.215;9.2627;2.4962;558.44
ENVI;3;31;9.0395;42;-13;12.897;13.1944;34.3727;4.527;1.2702;7.3077;2.4969;556.94
ENVI;3;31;9.0395;42;-14;13.89;13.18;34.3419;4.4604;1.3162;5.6501;2.4964;552.57
ENVI;3;31;9.0395;42;-15;14.882;13.217;34.414;4.3699;1.2624;4.9036;2.4968;540.46
ENVI;3;31;9.0395;42;-16;15.874;13.2566;34.4599;4.3992;1.2449;4.0104;2.4977;544.95
ENVI;3;31;9.0395;42;-17;16.866;13.2969;34.5045;4.2816;1.065;3.0665;2.4993;560.51
ENVI;3;31;9.0395;42;-18;17.858;13.286;34.5047;4.3997;1.1947;2.7058;2.4981;562.03
ENVI;3;31;9.0395;42;-19;18.85;13.3176;34.5717;4.3766;1.2139;2.2742;2.4976;557.17
ENVI;3;31;9.0395;42;-20;19.842;13.321;34.5815;4.4532;1.2808;1.9455;2.4977;553.16
ENVI;3;31;9.0395;42;-21;20.834;13.4586;34.8752;4.1324;1.2611;1.6607;2.498;550.06
ENVI;3;31;9.0395;42;-22;21.826;13.4003;35.0956;3.7313;1.2622;1.409;2.4983;546.95
ENVI;3;31;9.0395;42;-23;22.818;13.3664;35.1561;3.609;1.2338;1.1644;2.4879;544.67
ENVI;3;31;9.0395;42;-24;23.81;13.3336;35.2738;2.9426;0.9474;0.97867;2.4709;553.45
ENVI;3;31;9.0395;42;-25;24.802;13.3485;35.39;2.6708;0.977;0.82426;2.4596;563.77
ENVI;3;31;9.0395;42;-26;25.794;13.3784;35.4339;1.8967;0.9603;0.80315;2.4502;558.05
ENVI;3;31;9.0395;42;-27;26.786;13.4533;35.507;1.7723;0.9725;0.71349;2.4448;554.58
ENVI;3;31;9.0395;42;-28;27.778;13.523;35.5644;1.3735;0.855;0.6225;2.4413;553.95
ENVI;3;31;9.0395;42;-29;28.77;13.5345;35.5934;0.955;0.6464;0.55457;2.429;543.7
ENVI;3;31;9.0395;42;-30;29.762;13.538;35.6113;0.8419;0.6052;0.51694;2.4128;544.23
ENVI;3;31;9.0395;42;-31;30.754;13.5362;35.6235;0.7354;0.5175;0.46659;2.402;558.26
ENVI;3;31;9.0395;42;-32;31.746;13.5256;35.6461;0.6623;0.4886;0.45578;2.3986;560.49
ENVI;3;31;9.0395;42;-33;32.738;13.5213;35.6512;0.6098;0.4778;0.41998;2.3968;560.4
ENVI;3;31;9.0395;42;-34;33.73;13.5173;35.6535;0.5834;0.4872;0.38733;2.3946;556.89
ENVI;3;31;9.0395;42;-35;34.722;13.5145;35.6548;0.5642;0.4822;0.35607;2.3933;546.03
ENVI;3;31;9.0395;42;-36;35.714;13.5091;35.6577;0.5172;0.4701;0.33581;2.3922;548.95
ENVI;3;31;9.0395;42;-37;36.706;13.4986;35.6623;0.4698;0.4372;0.32686;2.3911;553.99
ENVI;3;31;9.0395;42;-38;37.698;13.4964;35.6632;0.4281;0.3801;0.30938;2.3892;558.8
ENVI;3;31;9.0395;42;-39;38.69;13.4958;35.6639;0.4051;0.3646;0.28956;2.388;560.66
ENVI;3;31;9.0395;42;-40;39.682;13.4957;35.665;0.4079;0.3941;0.27255;2.3872;558.65
ENVI;3;31;9.0395;42;-41;40.674;13.496;35.6661;0.4052;0.3806;0.25134;2.3859;556.86
ENVI;3;31;9.0395;42;-42;41.666;13.4957;35.6675;0.3963;0.377;0.23954;2.3841;558.56
ENVI;3;31;9.0395;42;-43;42.658;13.4926;35.6709;0.3834;0.3541;0.23059;2.384;558.45
ENVI;3;31;9.0395;42;-44;43.65;13.487;35.6731;0.3833;0.415;0.22154;2.3835;556.65
ENVI;3;31;9.0395;42;-45;44.642;13.4837;35.6733;0.3716;0.3924;0.2152;2.3816;557.7
ENVI;3;31;9.0395;42;-46;45.634;13.4765;35.674;0.3417;0.3503;0.19618;2.3781;560.48
ENVI;3;31;9.0395;42;-47;46.626;13.468;35.6754;0.3082;0.3673;0.1725;2.376;565.32
ENVI;3;31;9.0395;42;-48;47.617;13.4659;35.6759;0.3076;0.3496;0.17008;2.3733;564.02
ENVI;3;31;9.0395;42;-49;48.609;13.4639;35.6762;0.2893;0.4216;0.15945;2.3724;562.55
ENVI;3;31;9.0395;42;-50;49.601;13.4613;35.6766;0.2984;0.3949;0.15355;2.3703;564.08
ENVI;3;31;9.0395;42;-51;50.593;13.4587;35.6768;0.3037;0.384;0.14817;2.3682;561.93
ENVI;3;31;9.0395;42;-52;51.585;13.4546;35.6775;0.2819;0.4121;0.13367;2.3665;558.76
ENVI;3;31;9.0395;42;-53;52.577;13.452;35.6779;0.2613;0.3779;0.12068;2.3633;563.58
ENVI;3;31;9.0395;42;-54;53.569;13.448;35.6786;0.2591;0.3938;0.11169;2.3621;569.23
ENVI;3;31;9.0395;42;-55;54.561;13.4449;35.6791;0.2519;0.396;0.10338;2.3609;569.89
ENVI;3;31;9.0395;42;-56;55.553;13.4344;35.6809;0.236;0.3975;0.098957;2.3594;568.52
ENVI;3;31;9.0395;42;-57;56.544;13.4225;35.6827;0.2202;0.4043;0.096134;2.3572;565.72
ENVI;3;31;9.0395;42;-58;57.536;13.4156;35.6832;0.1886;0.4459;0.092262;2.3545;561.41
ENVI;3;31;9.0395;42;-59;58.528;13.4081;35.6837;0.2168;0.4272;0.086385;2.3508;560.18
ENVI;3;31;9.0395;42;-60;59.52;13.397;35.6843;0.1822;0.3978;0.078927;2.3459;566.9
ENVI;3;31;9.0395;42;-61;60.512;13.3718;35.6861;0.165;0.4089;0.064771;2.3401;574.38
ENVI;3;31;9.0395;42;-62;61.504;13.3449;35.6878;0.1543;0.4289;0.064327;2.3342;578.54
ENVI;3;31;9.0395;42;-63;62.495;13.297;35.6911;0.1416;0.4953;0.061555;2.3309;575.9
ENVI;3;31;9.0395;42;-64;63.487;13.2582;35.6933;0.1442;0.5491;0.058459;2.3267;572.67
ENVI;3;31;9.0395;42;-65;64.479;13.2436;35.6935;0.1294;0.5917;0.051615;2.3206;568.65
ENVI;3;31;9.0395;42;-66;65.471;13.2146;35.6941;0.1295;0.6246;0.044171;2.308;566.21
ENVI;3;31;9.0395;42;-67;66.463;13.1964;35.6937;0.1154;0.543;0.035385;2.2876;577.49
ENVI;3;31;9.0395;42;-68;67.455;13.1804;35.6938;0.1084;0.6942;0.030685;2.2857;578.29
ENVI;3;31;9.0395;42;-69;68.447;13.1713;35.6937;0.1029;0.6602;0.027508;2.2799;578.21
ENVI;3;31;9.0395;42;-70;69.438;13.1634;35.6941;0.1118;0.7403;0.023981;2.2774;580.6
ENVI;3;31;9.0395;42;-71;70.43;13.1363;35.6938;0.105;0.8014;0.01769;2.2759;578.22
ENVI;3;31;9.0395;42;-72;71.422;13.0423;35.6968;0.1094;0.9082;0.012493;2.271;572.49
ENVI;3;31;9.0395;42;-73;72.414;12.9575;35.6938;0.0991;0.9137;0.0044668;2.2556;569.7
ENVI;3;31;9.0395;42;-74;73.406;12.8095;35.6921;0.0768;0.9497;0.0015562;2.2361;583.64
ENVI;3;31;9.0395;42;-75;74.397;12.6582;35.6926;0.0754;1.1028;0.000079982;2.2213;584.68
ENVI;3;31;9.0395;42;-76;75.389;12.6068;35.6921;0.0707;1.2735;7.99E-07;2.211;582.88
ENVI;3;31;9.0395;42;-77;76.381;12.5348;35.6924;0.0467;1.2184;1.00E-12;2.1918;580.52
ENVI;3;31;9.0395;42;-78;77.373;12.3887;35.6882;0.0519;0.9087;1.00E-12;2.1667;581.51
ENVI;3;31;9.0395;42;-79;78.364;12.2559;35.6902;0.0232;1.13;1.00E-12;2.1601;584.71
ENVI;3;31;9.0395;42;-80;79.356;12.2061;35.6888;-0.0071;1.189;1.00E-12;2.1511;585.82
ENVI;3;31;9.0395;42;-81;80.348;12.1608;35.6838;-0.04;0.9392;1.00E-12;2.132;584.61
ENVI;3;31;9.0395;42;-82;81.34;12.1303;35.6825;-0.033;1.1421;1.00E-12;2.1265;586.53
ENVI;3;31;9.0395;42;-83;82.331;12.0979;35.6789;-0.0654;1.1867;1.00E-12;2.1175;589.09
ENVI;3;31;9.0395;42;-84;83.323;12.0858;35.6771;-0.0622;1.5194;1.00E-12;2.1135;586.95
ENVI;3;31;9.0395;42;-85;84.315;12.0855;35.6765;-0.0709;1.4275;1.00E-12;2.1112;588.56
ENVI;3;31;9.0395;42;-86;85.307;12.0776;35.6752;-0.0553;1.5009;1.00E-12;2.1095;587.92
ENVI;3;31;9.0395;42;-87;86.298;12.0777;35.6742;-0.0562;1.3855;1.00E-12;2.1078;588.9
ENVI;3;31;9.0395;42;-88;87.29;12.0693;35.6732;-0.0714;1.1182;1.00E-12;2.107;595.48
ENVI;3;31;9.0395;42;-89;88.282;12.0566;35.6721;-0.0474;1.2402;1.00E-12;2.1066;598.57
ENVI;3;31;9.0395;42;-90;89.274;12.0523;35.6714;-0.0811;1.6072;1.00E-12;2.1059;598.25
ENVI;3;31;9.0395;42;-91;90.265;12.0511;35.671;-0.0702;1.7709;1.00E-12;2.1047;595.87
ENVI;3;31;9.0395;42;-92;91.257;12.0508;35.6707;-0.0746;1.7754;1.00E-12;2.1041;592.15
ENVI;3;31;9.0395;42;-93;92.249;12.0591;35.6706;-0.065;1.6823;1.00E-12;2.1034;591.78
ENVI;3;31;9.0395;42;-94;93.24;12.0622;35.6705;-0.0605;1.3434;1.00E-12;2.1037;608.22
ENVI;3;31;9.0395;42;-95;94.232;12.0505;35.6704;-0.0693;1.5878;1.00E-12;2.1033;605.74
ENVI;3;31;9.0395;42;-96;95.223;12.0513;35.6702;-0.0771;1.7414;1.00E-12;2.1028;604.52
ENVI;3;31;9.0395;42;-97;96.215;12.054;35.6698;-0.0703;1.6412;1.00E-12;2.1023;598.88
ENVI;3;31;9.0395;42;-98;97.207;12.0505;35.6697;-0.0748;1.4244;1.00E-12;2.1019;603.33
ENVI;3;31;9.0395;42;-99;98.199;12.0479;35.6694;-0.0762;1.8069;1.00E-12;2.1015;604.52
ENVI;3;31;9.0395;42;-100;99.19;12.0467;35.6692;-0.0683;1.9535;1.00E-12;2.101;604.49
ENVI;3;31;9.0395;42;-101;100.182;12.0419;35.6688;-0.0483;1.892;1.00E-12;2.1004;603.15
ENVI;3;31;9.0395;42;-102;101.174;12.0447;35.6685;-0.0656;1.8332;1.00E-12;2.1002;608.21
ENVI;3;31;9.0395;42;-103;102.165;12.0422;35.6683;-0.0544;1.818;1.00E-12;2.0998;622.29
ENVI;3;31;9.0395;42;-104;103.157;12.0377;35.6679;-0.0581;1.93;1.00E-12;2.0989;620.57
ENVI;3;31;9.0395;42;-105;104.149;12.0366;35.6677;-0.0727;2.1048;1.00E-12;2.0986;616.13
ENVI;3;31;9.0395;42;-106;105.14;12.0361;35.6675;-0.0587;2.1293;1.00E-12;2.098;607.46
ENVI;3;31;9.0395;42;-107;106.132;12.0364;35.6672;-0.0612;2.0769;1.00E-12;2.0983;601.94
ENVI;3;31;9.0395;42;-108;107.124;12.0366;35.6673;-0.0627;1.9959;1.00E-12;2.0979;623.85
ENVI;3;31;9.0395;42;-109;108.115;12.0369;35.6672;-0.064;2.1856;1.00E-12;2.0979;625.36
ENVI;3;31;9.0395;42;-110;109.107;12.036;35.6672;-0.0633;2.0423;1.00E-12;2.0978;625.99
ENVI;3;31;9.0395;42;-111;110.098;12.0363;35.6671;-0.0635;2.0744;1.00E-12;2.0976;625.3
ENVI;3;31;9.0395;42;-112;111.09;12.0364;35.6671;-0.0647;2.1144;1.00E-12;2.0975;619.42
ENVI;3;31;9.0395;42;-113;112.082;12.0361;35.6672;-0.0509;2.1812;1.00E-12;2.0968;618.85
ENVI;3;31;9.0395;42;-114;113.073;12.0355;35.6673;-0.0448;2.205;1.00E-12;2.0964;621.62
ENVI;3;31;9.0395;42;-115;114.065;12.0364;35.667;-0.0546;1.9194;1.00E-12;2.0956;626.66
ENVI;3;31;9.0395;42;-116;115.057;12.0358;35.6671;-0.0513;1.8421;1.00E-12;2.0952;648.96
ENVI;3;31;9.0395;42;-117;116.048;12.0364;35.6671;-0.0593;2.25;1.00E-12;2.095;637.09
ENVI;3;31;9.0395;42;-118;117.04;12.0364;35.6672;-0.0681;2.2595;1.00E-12;2.0945;631.24
ENVI;3;31;9.0395;42;-119;118.031;12.0365;35.6667;-0.0558;2.01;1.00E-12;2.0937;645.48
ENVI;3;32;9.1246;42;-4;3.969;13.2584;35.5179;2.051;0.6448;272.88;2.5113;1615.7
